,Ingest (Low) [blcoal] [spbf],ICAL (Low) [blcoal] [spbf],RCAL (Low) [blcoal] [spbf],DPrepA (Low) [blcoal] [spbf],DPrepA_Image (Low) [blcoal] [spbf],DPrepB (Low) [blcoal] [spbf],DPrepC (Low) [blcoal] [spbf],DPrepD (Low) [blcoal] [spbf],Fast_Img (Low) [blcoal] [spbf],Ingest (Mid1) [blcoal] [spbf],ICAL (Mid1) [blcoal] [spbf],RCAL (Mid1) [blcoal] [spbf],DPrepA (Mid1) [blcoal] [spbf],DPrepA_Image (Mid1) [blcoal] [spbf],DPrepB (Mid1) [blcoal] [spbf],DPrepC (Mid1) [blcoal] [spbf],DPrepD (Mid1) [blcoal] [spbf],Fast_Img (Mid1) [blcoal] [spbf],Ingest (Mid2) [blcoal] [spbf],ICAL (Mid2) [blcoal] [spbf],RCAL (Mid2) [blcoal] [spbf],DPrepA (Mid2) [blcoal] [spbf],DPrepA_Image (Mid2) [blcoal] [spbf],DPrepB (Mid2) [blcoal] [spbf],DPrepC (Mid2) [blcoal] [spbf],DPrepD (Mid2) [blcoal] [spbf],Fast_Img (Mid2) [blcoal] [spbf],Ingest (Mid5A) [blcoal] [spbf],ICAL (Mid5A) [blcoal] [spbf],RCAL (Mid5A) [blcoal] [spbf],DPrepA (Mid5A) [blcoal] [spbf],DPrepA_Image (Mid5A) [blcoal] [spbf],DPrepB (Mid5A) [blcoal] [spbf],DPrepC (Mid5A) [blcoal] [spbf],DPrepD (Mid5A) [blcoal] [spbf],Fast_Img (Mid5A) [blcoal] [spbf],Ingest (Mid5B) [blcoal] [spbf],ICAL (Mid5B) [blcoal] [spbf],RCAL (Mid5B) [blcoal] [spbf],DPrepA (Mid5B) [blcoal] [spbf],DPrepA_Image (Mid5B) [blcoal] [spbf],DPrepB (Mid5B) [blcoal] [spbf],DPrepC (Mid5B) [blcoal] [spbf],DPrepD (Mid5B) [blcoal] [spbf],Fast_Img (Mid5B) [blcoal] [spbf],Ingest (Mid5C) [blcoal] [spbf],ICAL (Mid5C) [blcoal] [spbf],RCAL (Mid5C) [blcoal] [spbf],DPrepA (Mid5C) [blcoal] [spbf],DPrepA_Image (Mid5C) [blcoal] [spbf],DPrepB (Mid5C) [blcoal] [spbf],DPrepC (Mid5C) [blcoal] [spbf],DPrepD (Mid5C) [blcoal] [spbf],Fast_Img (Mid5C) [blcoal] [spbf]
Frequencies predict kernels4,13002.718680303446,350.073787451184,350.073787451184,339.0278924205873,339.0278924205873,339.0278924205873,1166.5051952776564,25271.824280687648,834.6428404131265,5668.007878000282,266.2673924250523,266.2673924250523,255.68779882189634,258.68976611222377,255.47728703159314,509.2460701724728,10328.834728887183,332.9430346251011,1568.4788802640078,149.0388127621035,149.03881223814832,145.44384343087117,147.61236195431337,145.22920292909447,277.96330891677707,2858.115810418163,182.78034482061048,361.35875968351434,102.13159151303283,102.13159150795836,100.95540476083198,102.25760001248638,100.8409001118017,293.21245869709946,658.3559772006284,126.88779493556193,97.29173778525347,46.95343762836353,46.95343771040451,46.4328327217779,47.0085976713158,46.38200627706854,117.623935985843,177.22075936159686,58.38758544413698,579.2096129832075,170.03515604697813,170.03515715313517,169.67207057221756,171.28038437793418,169.53902458921954,490.7030139283212,1055.2398706827228,215.05370784657586
Frequencies predict kernels5,,,,,,,,,,7374.03936970878,277.72243823265256,277.72243823265256,260.6989130396677,265.56818163602475,260.35623208786933,544.1233630647722,13437.87909063414,353.1415823259769,2030.3825852105663,154.78013712421597,154.78013628666417,148.99553620583194,152.4940676603538,148.64766944866037,292.3181522337142,3699.881691550796,185.76512484910464,459.8426322203661,104.80513824060073,104.80513823239697,102.89662322523233,105.00886319824869,102.71014468434146,349.1209517510333,837.8313915905277,127.11108348482301,120.0149962673106,48.137531986655695,48.1375321194627,47.29210657048174,48.226794892102916,47.20927623729285,136.1290549107675,218.63125210765725,58.417768034248624,735.6452585736696,172.63965372319254,172.6396555307555,172.04596321423693,174.6701387190764,171.8282285700132,582.9510627965351,1340.3256555048386,215.3895132367963
Frequencies predict kernels6,,,,,,,,,,10532.224216675766,304.01655595810325,304.01655595808467,272.60091726773794,281.7340195417344,271.95320893253114,621.542091907075,19193.304384496867,433.4849908184258,2880.277013114936,168.04218171514992,168.04218019010997,157.36989295166623,163.85869426445976,156.718573013698,324.8854023950645,5248.715629467695,198.78195176314279,641.8216909715854,111.09243015433549,111.09243013904057,107.50986365623778,111.4719254012786,107.1570558091959,458.65909731486767,1169.4670907209324,128.12012201168568,163.07141116363067,50.92611256423472,50.9261128122781,49.33640583837673,51.09271184828206,49.179462380697345,173.46283564868705,297.09656118204333,58.5545405954349,1025.0898507348354,178.86660938857634,178.86661283414227,177.7333158928883,182.71885345752483,177.31687360742643,764.0936452773207,1867.8048055535462,216.90772303582705
Frequencies predict kernels7,,,,,,,,,,13480.283788952602,333.00208034577986,333.0020803457575,286.29904685404694,300.0809019600158,285.31423353248783,703.7981469434573,24565.800757938705,565.3823411269022,3668.1814722725726,182.77164864057684,182.77164640137443,166.9143790865845,176.6018423720352,165.93328450328644,360.30801438437214,6684.580047661451,223.42910514562718,810.2506060619802,118.23366299324708,118.2336629703109,112.82338114833681,118.80250951009432,112.28642773105894,563.5717105254337,1476.409231705999,130.18767983115583,203.4573500174508,54.099353105257215,54.099353477996914,51.69459363719739,54.34953851645115,51.455374733172974,209.960432641373,370.6952418082759,58.83693660152683,1293.1397002569497,186.09889884922944,186.09890413379108,184.3581565514856,191.97850037135512,183.7171862934231,937.8473109811031,2356.2945309566867,220.02242511280556
Frequencies predict kernels8,,,,,,,,,,15598.826171491737,355.725045407742,355.72504540771655,297.40916950286737,314.78950818575294,296.16061365030606,766.6717651951725,28426.59834025773,692.1474329256977,4231.545704343195,194.3829219896654,194.38291921668215,174.59260377441666,186.72069102389105,173.35690338023022,387.8126832723563,7711.24596695844,249.96349582703067,930.2882700105453,123.9624493709218,123.96244934210912,117.13584496161133,124.67651606471978,116.45461437021272,639.3676751140166,1695.1639377638774,132.63528170340362,232.37595802553636,56.64883917813837,56.64883964683125,53.61099100824631,56.96328888954418,53.30716631766371,236.5826565491328,423.3960455988922,59.175069456976196,1484.2025927121103,192.01131480465762,192.01132154684433,189.7879887111805,199.48615787837923,188.96807409734222,1063.463507427786,2704.4844692194742,223.71625308711026
Frequencies predict kernels9,,,,,,,,,,18332.355043670676,386.73366233284196,386.73366233281183,313.02906857984203,335.24932660853125,311.42252750686106,850.8029062036311,33408.137415783196,890.8904083609574,4955.331951641294,210.3008351152676,210.30083164393753,185.3063670189553,200.6784756484357,183.72900037309512,425.05987778513605,9030.262388146228,295.31337461164065,1083.9574207010946,131.93585616472143,131.93585612807314,123.202562132462,132.84373009441262,122.32525245376414,737.0851755792156,1975.208124790044,137.31605111753885,269.47371673799046,60.20210865656639,60.202109253679936,56.310263053526015,60.602498379218986,55.91846272136368,271.10077898971144,491.002402239371,59.83323634343185,1728.798315029152,200.38669288895127,200.38670163295396,197.4992018082891,210.03792656621337,196.43227776510216,1225.473609624681,3150.2317763552037,230.7992898252916
Frequencies predict kernels10,,,,,,,,,,20984.231793182873,418.1438199951314,418.1438199950962,346.7818190774072,356.3580546647664,346.7818190774072,934.5465156904655,38240.87497561911,1117.9350945725434,5654.479484285406,226.49385573809448,226.49385158833354,196.39442017586478,214.96110045564902,194.47768581663263,462.526867163295,10304.377612220242,350.6504186691082,1231.7964345645505,140.16688958017443,140.1668895357768,129.53396652280364,141.266298321545,128.45953392924793,831.5144854158289,2244.627565012232,143.79737652531196,305.199528373227,63.87521056225465,63.875211286601065,59.13091207101465,64.36068969898469,58.65049643083524,304.59809563244676,556.1085452495962,60.769008241548065,1964.101566517467,209.1917096679832,209.19172044553116,205.62805385659158,221.03933125462774,204.30888786261897,1382.0764757006207,3579.0446355201443,240.64489972425974
Frequencies predict kernels11,,,,,,,,,,23570.993753474908,449.6789987321434,449.6789987321027,389.9023918392926,389.9023918392926,389.9023918392926,1017.498533538662,42954.9483909275,1369.302866892395,6333.876974677991,242.80713691479653,242.8071321076177,209.5640797698857,229.41909273458123,209.5640797698857,499.93714484328154,11542.500677047814,414.5082373488821,1374.9061185830358,148.56086785055524,148.5608677985444,136.05253575731052,149.84817704680324,134.78207922042387,923.1339493605522,2505.4283510725713,152.1903066598548,339.78972696741937,67.62542762515922,67.625428474563,62.03827214470709,68.19449943724433,61.46959386518529,337.1879731002148,619.1451657356973,62.021216213055126,2191.858115983332,218.31730159263856,218.3173144102517,214.07404016765736,232.35611927845764,212.50067246335246,1534.0469298706225,3994.104507166983,253.45240403612777
Frequencies predict de-grid0,65536.0,603.7866629970722,603.7866629970722,559.1337152950158,559.1337152950158,559.1337152950158,65536.0,65536.0,1628.2786778496668,65536.0,1162.8485129365304,1162.8485129365304,1005.0053854489457,1005.0053854489457,1005.0053854489457,65536.0,65536.0,2927.246459022404,65536.0,739.9202789596652,739.9202789596652,822.0992112836918,822.0992112836918,822.0992112836918,65536.0,65536.0,1596.6154427183094,65536.0,624.8353800384707,624.8353800384707,964.1342651844309,964.1342651844309,964.1342651844309,65536.0,65536.0,1123.6483696216517,65536.0,285.2676338925193,285.2676338925193,440.17355597011345,440.17355597011345,440.17355597011345,65536.0,65536.0,512.9992577598294,65536.0,895.1908366040094,895.1908366040094,1657.447518022577,1657.447518022577,1657.447518022577,65536.0,65536.0,1931.6697913193286
Frequencies predict de-grid1,65536.0,1206.6011546294023,1206.6011546294023,1117.2953217949262,1117.2953217949262,1117.2953217949262,65536.0,65536.0,3255.584691283069,65536.0,1743.998188401229,1743.998188401229,1507.2335084877068,1507.2335084877068,1507.2335084877068,65536.0,65536.0,4390.595064095621,65536.0,1109.7254693717287,1109.7254693717287,1232.9938642529864,1232.9938642529864,1232.9938642529864,65536.0,65536.0,2394.7681956579695,65536.0,937.1445813732993,937.1445813732993,1446.0929017246065,1446.0929017246065,1446.0929017246065,65536.0,65536.0,1685.3640564542193,65536.0,427.85149409557937,427.85149409557937,660.2103737905189,660.2103737905189,660.2103737905189,65536.0,65536.0,769.4489255803708,65536.0,1342.6023701914512,1342.6023701914512,2485.9873730119093,2485.9873730119093,2485.9873730119093,65536.0,65536.0,2897.3207797379746
Frequencies predict de-grid2,65536.0,2412.2297464079625,2412.2297464079625,2233.6181120846836,2233.6181120846836,2233.6181120846836,65536.0,65536.0,6510.1965728741225,65536.0,2325.1478494585263,2325.1478494585263,2009.4616148571042,2009.4616148571042,2009.4616148571042,65536.0,65536.0,5853.943663441757,65536.0,1479.5306525735034,1479.5306525735034,1643.8885107326514,1643.8885107326514,1643.8885107326514,65536.0,65536.0,3192.9209452546934,65536.0,1249.4537785218913,1249.4537785218913,1928.0515355533043,1928.0515355533043,1928.0515355533043,65536.0,65536.0,2247.0797409596876,65536.0,570.4353523546921,570.4353523546921,880.2471903509299,880.2471903509299,880.2471903509299,65536.0,65536.0,1025.8985923202388,65536.0,1790.0138953853188,1790.0138953853188,3314.5272234667896,3314.5272234667896,3314.5272234667896,65536.0,65536.0,3862.9717642657424
Frequencies predict de-grid3,65536.0,4823.48673394533,4823.48673394533,4466.26348098825,4466.26348098825,4466.26348098825,65536.0,65536.0,13019.420263376436,65536.0,3487.4471571609083,3487.4471571609083,3013.917810920462,3013.917810920462,3013.917810920462,65536.0,65536.0,8780.640856407961,65536.0,2219.14101176475,2219.14101176475,2465.6777971987854,2465.6777971987854,2465.6777971987854,65536.0,65536.0,4789.226441112072,65536.0,1874.0721686334662,1874.0721686334662,2891.968800495013,2891.968800495013,2891.968800495013,65536.0,65536.0,3370.5111076432245,65536.0,855.6030669285161,855.6030669285161,1320.3208222098451,1320.3208222098451,1320.3208222098451,65536.0,65536.0,1538.7979247168228,65536.0,2684.8369373752475,2684.8369373752475,4971.606919841428,4971.606919841428,4971.606919841428,65536.0,65536.0,5794.273729429907
Frequencies predict de-grid4,65536.0,9646.000610935875,9646.000610935875,8931.554112875032,8931.554112875032,8931.554112875032,65536.0,65536.0,26037.867607994198,65536.0,5812.045755267206,5812.045755267206,5022.83018303477,5022.83018303477,5022.83018303477,65536.0,65536.0,14634.035235477146,65536.0,3698.3617214896512,3698.3617214896512,4109.256362339347,4109.256362339347,4109.256362339347,65536.0,65536.0,7981.837428793979,65536.0,3123.308943830835,3123.308943830835,4819.803327119454,4819.803327119454,4819.803327119454,65536.0,65536.0,5617.3738382134225,65536.0,1425.9384937424293,1425.9384937424293,2200.4680844190366,2200.4680844190366,2200.4680844190366,65536.0,65536.0,2564.5965882148244,65536.0,4474.4830112811205,4474.4830112811205,8285.76630714385,8285.76630714385,8285.76630714385,65536.0,65536.0,9656.87765508817
Frequencies predict de-grid5,,,,,,,,,,65536.0,8136.644346788232,8136.644346788232,7031.742547520076,7031.742547520076,7031.742547520076,65536.0,65536.0,20487.429611910986,65536.0,5177.5824279175995,5177.5824279175995,5752.834924515444,5752.834924515444,5752.834924515444,65536.0,65536.0,11174.448414962055,65536.0,4372.54571711229,4372.54571711229,6747.637852514593,6747.637852514593,6747.637852514593,65536.0,65536.0,7864.236567728094,65536.0,1996.2739196668836,1996.2739196668836,3080.6153460537075,3080.6153460537075,3080.6153460537075,65536.0,65536.0,3590.395251217516,65536.0,6264.129081348491,6264.129081348491,11599.925692369377,11599.925692369377,11599.925692369377,65536.0,65536.0,13519.481578975125
Frequencies predict de-grid6,,,,,,,,,,65536.0,12785.841524431838,12785.841524431838,11049.567270263373,11049.567270263373,11049.567270263373,65536.0,65536.0,32194.218362539585,65536.0,8136.023838057545,8136.023838057545,9039.99204641778,9039.99204641778,9039.99204641778,65536.0,65536.0,17559.670386028447,65536.0,6871.019262117228,6871.019262117228,10603.30690224929,10603.30690224929,10603.30690224929,65536.0,65536.0,12357.962025880577,65536.0,3136.944770783244,3136.944770783244,4840.909868830683,4840.909868830683,4840.909868830683,65536.0,65536.0,5641.992576805486,65536.0,9843.421218344438,9843.421218344438,18228.244461150298,18228.244461150298,18228.244461150298,65536.0,65536.0,21244.689425282002
Frequencies predict de-grid7,,,,,,,,,,65536.0,17435.03869966,17435.03869966,15067.391990198219,15067.391990198219,15067.391990198219,65536.0,65536.0,43901.00711260044,65536.0,11094.465247025146,11094.465247025146,12327.14916724701,12327.14916724701,12327.14916724701,65536.0,65536.0,23944.89235654539,65536.0,9369.492806415708,9369.492806415708,14458.975951528024,14458.975951528024,14458.975951528024,65536.0,65536.0,16851.68748361234,65536.0,4277.615621592935,4277.615621592935,6601.204391408641,6601.204391408641,6601.204391408641,65536.0,65536.0,7693.589902261288,65536.0,13422.713353947864,13422.713353947864,24856.56322909094,24856.56322909094,24856.56322909094,65536.0,65536.0,28969.89727092497
Frequencies predict de-grid8,,,,,,,,,,65536.0,20921.93658050782,20921.93658050782,18080.76052947859,18080.76052947859,18080.76052947859,65536.0,65536.0,52681.09867435777,65536.0,13313.296303445573,13313.296303445573,14792.517007608449,14792.517007608449,14792.517007608449,65536.0,65536.0,28733.8088344391,65536.0,11243.34796445438,11243.34796445438,17350.727738383684,17350.727738383684,17350.727738383684,65536.0,65536.0,20221.98157672374,65536.0,5133.118759595582,5133.118759595582,7921.425283300245,7921.425283300245,7921.425283300245,65536.0,65536.0,9232.287896301332,65536.0,16107.182455237864,16107.182455237864,29827.802305074,29827.802305074,29827.802305074,65536.0,65536.0,34763.803155122936
Frequencies predict de-grid9,,,,,,,,,,65536.0,25571.133754518924,25571.133754518924,22098.585247986757,22098.585247986757,22098.585247986757,65536.0,65536.0,64387.887423621025,65536.0,16271.737711798904,16271.737711798904,18079.674127881513,18079.674127881513,18079.674127881513,65536.0,65536.0,35119.03080474535,65536.0,13741.821508373107,13741.821508373107,21206.396787594203,21206.396787594203,21206.396787594203,65536.0,65536.0,24715.707034426418,65536.0,6273.789610246891,6273.789610246891,9681.719805811686,9681.719805811686,9681.719805811686,65536.0,65536.0,11283.885221562772,65536.0,19686.47459016477,19686.47459016477,36456.12107261481,36456.12107261481,36456.12107261481,65536.0,65536.0,42489.01100007879
Frequencies predict de-grid10,,,,,,,,,,65536.0,30220.330928199935,30220.330928199935,26116.409966266117,26116.409966266117,26116.409966266117,65536.0,65536.0,65536.0,65536.0,19230.1791200106,19230.1791200106,21366.831248029586,21366.831248029586,21366.831248029586,65536.0,65536.0,41504.25277471908,65536.0,16240.295052214517,16240.295052214517,25062.065836560167,25062.065836560167,25062.065836560167,65536.0,65536.0,29209.432492013344,65536.0,7414.460460822171,7414.460460822171,11442.014328212696,11442.014328212696,11442.014328212696,65536.0,65536.0,13335.48254691276,65536.0,23265.766724891524,23265.766724891524,43084.43984028982,43084.43984028982,43084.43984028982,65536.0,65536.0,50214.21884546187
Frequencies predict de-grid11,,,,,,,,,,65536.0,34869.52810182881,34869.52810182881,30134.234684264968,30134.234684264968,30134.234684264968,65536.0,65536.0,65536.0,65536.0,22188.620528023996,22188.620528023996,24653.988368231738,24653.988368231738,24653.988368231738,65536.0,65536.0,47889.47474523953,65536.0,18738.76859601465,18738.76859601465,28917.734885444417,28917.734885444417,28917.734885444417,65536.0,65536.0,33703.157949091255,65536.0,8555.131311379297,8555.131311379297,13202.3088507373,13202.3088507373,13202.3088507373,65536.0,65536.0,15387.079872106855,65536.0,26845.05885953878,26845.05885953878,49712.75860750632,49712.75860750632,49712.75860750632,65536.0,65536.0,57939.42669078791
Frequencies total,65536.0,40188.588316266854,40188.588316266854,14885.274922420835,14885.274922420835,14885.274922420835,65536.0,65536.0,26037.867607994198,65536.0,65536.0,65536.0,65536.0,65536.0,65536.0,65536.0,65536.0,65536.0,65536.0,65536.0,65536.0,41089.773967896894,41089.773967896894,41089.773967896894,65536.0,65536.0,47889.47474523953,65536.0,65536.0,65536.0,28917.73488544442,28917.73488544442,28917.73488544442,65536.0,65536.0,33703.15794909126,65536.0,35646.06401075511,35646.06401075511,13202.3088507373,13202.3088507373,13202.3088507373,65536.0,65536.0,15387.079872106855,65536.0,65536.0,65536.0,49712.75860750633,49712.75860750633,49712.75860750633,65536.0,65536.0,57939.42669078791
Frequencies backward kernels0,1542.0248846599302,293.8284312016223,293.8284312016223,293.3071347429815,293.1922733489335,293.1306544303031,582.1254774610028,2996.239803783305,568.3766995122635,1653.6895352808203,249.5764809577369,249.5764809577369,248.59117335590503,248.8672641421992,248.57191568997655,456.74085159562406,3013.2055638820098,320.9447391063214,477.6494769664614,140.7198918632511,140.71989181394875,140.38513812926746,140.58622210569803,140.3653737271955,256.81976201903973,870.2058997004478,181.06580428946253,142.05961516019846,98.31560784560781,98.31560784514012,98.20749432259187,98.32725387396127,98.19702619730415,191.25975318062692,258.7088267152041,126.76079324381075,51.85481874048063,45.26530926375921,45.26530927132861,45.217513214105566,45.27040009647668,45.21287119796938,85.84301829862504,94.41728663017996,58.37042676227166,233.51921025218118,166.36517057434648,166.36517067497593,166.3321688102341,166.47880380390183,166.32009070492444,323.3438044907959,425.2593842891853,214.8627280819143
