Frequency Max [GHz],0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6
Pipeline,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img
Baseline coalescing,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
On-the-fly kernels,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Scale predict by facet,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Visibilities pred11 [1/s],,,,,,,,,,4214119.9733702345,747397.7398473687,747397.7398473687,645900.8802550612,645900.8802550612,645900.8802550612,4214119.9733702345,4214119.9733702345,4214119.9733702345,4214119.9733702345,713390.4186147973,713390.4186147973,352293.2872334912,2642169.756765482,2642169.756765482,4214119.9733702345,4214119.9733702345,3079406.6167926537,4214119.9733702345,602473.5947939167,602473.5947939167,1859478.823324227,1859478.823324227,1859478.823324227,4214119.9733702345,4214119.9733702345,2167192.8570391424,4214119.9733702345,275057.59989996784,275057.59989996784,848939.7189711713,848939.7189711713,848939.7189711713,4214119.9733702345,4214119.9733702345,989425.6686536958,4214119.9733702345,1035718.1429903007,1035718.1429903007,3196648.086230857,3196648.086230857,3196648.086230857,4214119.9733702345,4214119.9733702345,3725642.322742764
Visibilities bw0 [1/s],423194095.29833394,3898909.7686805115,3898909.7686805115,3610566.5099345464,6013426.209746044,6013426.209746044,423194095.29833394,423194095.29833394,10514494.658907427,135537061.88217583,1380426.127200172,1380426.127200172,1193049.3754058974,1193049.3754058974,1193049.3754058974,241609545.09431344,241609545.09431344,6894754.097365012,129233012.49230719,878364.8719142413,878364.8719142413,650736.0136811625,2701475.4615029697,2701475.4615029697,241609545.09431344,241609545.09431344,3658984.7084382386,129233012.49230719,802756.2030187271,802756.2030187271,1901214.2263311914,1901214.2263311914,1901214.2263311914,241609545.09431344,241609545.09431344,2575079.8170330343,129233012.49230719,361027.006431184,361027.006431184,867995.5239481956,867995.5239481956,867995.5239481956,241609545.09431344,241609545.09431344,1175647.1780002387,132309988.98021924,1401250.4768138842,1401250.4768138842,3346204.572217696,3346204.572217696,3346204.572217696,241609545.09431344,241609545.09431344,4549800.775197803
Visibilities bw1 [1/s],114272824.42294133,2103908.1099164425,2103908.1099164425,1948188.6617438558,3245850.622990184,3245850.622990184,158712256.14297408,158712256.14297408,7884234.488190668,16943190.18133356,202896.14626911085,202896.14626911085,152479.1524060275,152479.1524060275,152479.1524060275,30497742.32640041,30497742.32640041,1277000.7793841718,16338076.246285932,146156.6914307622,146156.6914307622,80339.89992703368,512255.9181162916,512255.9181162916,30497742.32640041,30497742.32640041,696516.25979076,16338076.246285932,148673.28625751112,148673.28625751112,360509.88903182204,360509.88903182204,360509.88903182204,30497742.32640041,30497742.32640041,490186.6790763639,15774694.306758832,67876.49304247288,67876.49304247288,158914.4412948062,158914.4412948062,158914.4412948062,30497742.32640041,30497742.32640041,223793.55493236345,16338076.246285932,261528.72127537525,261528.72127537525,619754.8102962134,619754.8102962134,619754.8102962134,30497742.32640041,30497742.32640041,842683.2444894245
Visibilities bw2 [1/s],185760223.496212,4307566.714396377,4307566.714396377,3988616.360699523,10550057.015961478,10550057.015961478,325080391.118371,325080391.118371,32292743.65489805,12829654.151994275,202303.34988610938,202303.34988610938,151300.85607865886,151300.85607865886,151300.85607865886,23326643.91271687,23326643.91271687,1273330.2243926341,12218718.239994548,144820.14907678566,144820.14907678566,79468.18467283611,510780.22530093713,510780.22530093713,23326643.91271687,23326643.91271687,694513.4728711677,12218718.239994548,148242.00122568136,148242.00122568136,359471.41212638334,359471.41212638334,359471.41212638334,23326643.91271687,23326643.91271687,488777.26115698373,12218718.239994548,67679.55698447204,67679.55698447204,164115.7898017099,164115.7898017099,164115.7898017099,23326643.91271687,23326643.91271687,223150.02669417372,12218718.239994548,262807.53401011054,262807.53401011054,617969.8828480857,617969.8828480857,617969.8828480857,23326643.91271687,23326643.91271687,840260.6834318141
Visibilities bw3 [1/s],543000914.0593877,19982587.47471348,19982587.47471348,18502694.34056612,61670274.12311563,61670274.12311563,814501371.0890816,814501371.0890816,161809320.91224793,35369793.25712924,815609.5907955309,815609.5907955309,621939.9163912926,621939.9163912926,621939.9163912926,65686758.90609715,65686758.90609715,5133823.233071993,32843379.453048576,598835.4400217881,598835.4400217881,320380.29900063045,2059354.6444422188,2059354.6444422188,65686758.90609715,65686758.90609715,2800142.08232656,32843379.453048576,597667.4076396402,597667.4076396402,1449310.740372245,1449310.740372245,1449310.740372245,65686758.90609715,65686758.90609715,1970654.3650647239,32843379.453048576,272863.5938030973,272863.5938030973,661679.0430236668,661679.0430236668,661679.0430236668,65686758.90609715,65686758.90609715,899697.0342032574,32843379.453048576,1076380.6748161563,1076380.6748161563,2491521.7980919504,2491521.7980919504,2491521.7980919504,65686758.90609715,65686758.90609715,3387768.3391659586
Visibilities bw4 [1/s],624551447.5564055,30641803.205820575,30641803.205820575,28372268.931704037,141855163.57533252,141855163.57533252,624551447.5564055,624551447.5564055,248138243.19236475,80653573.9505958,3178997.5458895536,3178997.5458895536,2472590.3662639125,2472590.3662639125,2472590.3662639125,161307147.9011916,161307147.9011916,20582576.085731383,80653573.9505958,2275742.268373248,2275742.268373248,1284407.208043327,8428350.123614008,8428350.123614008,161307147.9011916,161307147.9011916,11226348.27226682,80653573.9505958,2365403.6665397524,2365403.6665397524,5931615.662706857,5931615.662706857,5931615.662706857,161307147.9011916,161307147.9011916,7900761.653677602,80653573.9505958,1079918.8303227935,1079918.8303227935,2708062.9787081396,2708062.9787081396,2708062.9787081396,161307147.9011916,161307147.9011916,3607071.020177002,80653573.9505958,4066384.862238983,4066384.862238983,10197092.675637536,10197092.675637536,10197092.675637536,161307147.9011916,161307147.9011916,13582270.090794325
Visibilities bw5 [1/s],,,,,,,,,,67894155.17170751,3512259.126395142,3512259.126395142,2601701.0260926704,2601701.0260926704,2601701.0260926704,113156925.2861792,113156925.2861792,21224620.439766232,56578462.6430896,2438129.666244116,2438129.666244116,1324443.8651345603,8277372.767488989,8277372.767488989,113156925.2861792,113156925.2861792,11576534.036921306,56578462.6430896,2516600.692859284,2516600.692859284,5825362.795526034,5825362.795526034,5825362.795526034,113156925.2861792,113156925.2861792,8147212.186223567,56578462.6430896,1148947.239067045,1148947.239067045,2659553.2268436924,2659553.2268436924,2659553.2268436924,113156925.2861792,113156925.2861792,3719586.9798877533,56578462.6430896,4326310.114526732,4326310.114526732,10014434.241460206,10014434.241460206,10014434.241460206,113156925.2861792,113156925.2861792,14005947.573302893
Visibilities bw6 [1/s],,,,,,,,,,172778918.8810674,12640708.211379956,12640708.211379956,9710348.953550885,9710348.953550885,9710348.953550885,259168378.32160106,259168378.32160106,84876743.2083221,172778918.8810674,9192766.9158729,9192766.9158729,5296314.934202967,39721136.22887947,39721136.22887947,259168378.32160106,259168378.32160106,46294263.69027542,172778918.8810674,9057367.551571686,9057367.551571686,27954527.33054797,27954527.33054797,27954527.33054797,259168378.32160106,259168378.32160106,32580494.970778372,172778918.8810674,4135116.013225911,4135116.013225911,12762560.631366808,12762560.631366808,12762560.631366808,259168378.32160106,259168378.32160106,14874532.741629936,172778918.8810674,18684723.81828728,18684723.81828728,48056890.42812123,48056890.42812123,48056890.42812123,259168378.32160106,259168378.32160106,56009437.11645918
Visibilities bw7 [1/s],,,,,,,,,,247696607.56766066,21965535.170067646,21965535.170067646,18982655.23714316,18982655.23714316,18982655.23714316,495393215.1353213,495393215.1353213,165926064.0044383,247696607.56766066,16772835.720614238,16772835.720614238,8874603.033736836,77651019.2539187,77651019.2539187,495393215.1353213,495393215.1353213,90500924.76332246,247696607.56766066,17706234.609823387,17706234.609823387,54648426.69824035,54648426.69824035,54648426.69824035,495393215.1353213,495393215.1353213,63691800.25453468,247696607.56766066,8083731.673789978,8083731.673789978,24949583.94794715,24949583.94794715,24949583.94794715,495393215.1353213,495393215.1353213,29078309.918318648,247696607.56766066,30438953.03066835,30438953.03066835,93946630.6707288,93946630.6707288,93946630.6707288,495393215.1353213,495393215.1353213,109493183.52648537
Visibilities bw8 [1/s],,,,,,,,,,78429454.8566042,10015234.866660608,10015234.866660608,8655176.951414868,8655176.951414868,8655176.951414868,156858909.7132084,156858909.7132084,63045499.42439047,78429454.8566042,7966267.176999512,7966267.176999512,3933991.156864256,29504377.254661195,29504377.254661195,156858909.7132084,156858909.7132084,34386855.51206873,78429454.8566042,8970231.64484932,8970231.64484932,20764284.025372215,20764284.025372215,20764284.025372215,156858909.7132084,156858909.7132084,24200424.05979517,78429454.8566042,4095333.9236377953,4095333.9236377953,9479874.674324946,9479874.674324946,9479874.674324946,156858909.7132084,156858909.7132084,11048634.441927165,78429454.8566042,15420809.703170182,15420809.703170182,35696079.62581659,35696079.62581659,35696079.62581659,156858909.7132084,156858909.7132084,41603181.91831343
Visibilities bw9 [1/s],,,,,,,,,,137193016.99216768,13382648.421068983,13382648.421068983,11565290.761680273,11565290.761680273,11565290.761680273,137193016.99216768,137193016.99216768,134789558.92026702,137193016.99216768,11354414.81723492,11354414.81723492,6308050.28893448,63079529.56384488,63079529.56384488,137193016.99216768,137193016.99216768,73518154.7537825,137193016.99216768,9589039.874784175,9589039.874784175,44393456.34190463,44393456.34190463,44393456.34190463,137193016.99216768,137193016.99216768,51739843.98113254,137193016.99216768,4377848.941059809,4377848.941059809,20267705.533327166,20267705.533327166,20267705.533327166,137193016.99216768,137193016.99216768,23621677.504570484,137193016.99216768,24726914.354651242,24726914.354651242,76317218.59411265,76317218.59411265,76317218.59411265,137193016.99216768,137193016.99216768,88946466.18826613
Visibilities bw10 [1/s],,,,,,,,,,9832946.63164279,1511407.9854714663,1511407.9854714663,979619.0849624582,979619.0849624582,979619.0849624582,9832946.63164279,9832946.63164279,9832946.63164279,9832946.63164279,961758.0414021595,961758.0414021595,534313.0373429814,5343060.612787654,5343060.612787654,9832946.63164279,9832946.63164279,6227250.709839248,9832946.63164279,1218337.665790999,1218337.665790999,3760283.7501467005,3760283.7501467005,3760283.7501467005,9832946.63164279,9832946.63164279,4382549.908974306,9832946.63164279,556228.5920233919,556228.5920233919,1716746.7689179622,1716746.7689179622,1716746.7689179622,9832946.63164279,9832946.63164279,2000840.579086259,9832946.63164279,2094455.929948196,2094455.929948196,6464340.173397739,6464340.173397739,6464340.173397739,9832946.63164279,9832946.63164279,7534084.076798375
Visibilities bw11 [1/s],,,,,,,,,,4214119.9733702345,747397.7398473687,747397.7398473687,645900.8802550612,645900.8802550612,645900.8802550612,4214119.9733702345,4214119.9733702345,4214119.9733702345,4214119.9733702345,713390.4186147973,713390.4186147973,352293.2872334912,2642169.756765482,2642169.756765482,4214119.9733702345,4214119.9733702345,3079406.6167926537,4214119.9733702345,602473.5947939167,602473.5947939167,1859478.823324227,1859478.823324227,1859478.823324227,4214119.9733702345,4214119.9733702345,2167192.8570391424,4214119.9733702345,275057.59989996784,275057.59989996784,848939.7189711713,848939.7189711713,848939.7189711713,4214119.9733702345,4214119.9733702345,989425.6686536958,4214119.9733702345,1035718.1429903007,1035718.1429903007,3196648.086230857,3196648.086230857,3196648.086230857,4214119.9733702345,4214119.9733702345,3725642.322742764
-- Geometry --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delta W earth0 [lambda],0.09440398684029373,0.09440398684029373,0.09440398684029373,0.09440398684029373,0.09440398684029373,0.09440398684029373,0.09440398684029373,0.09440398684029373,0.09440398684029373,0.8580149336490602,0.8580149336490602,0.8580149336490602,0.8580149336490602,0.8580149336490602,0.8580149336490602,0.8580149336490602,0.8580149336490602,0.8580149336490602,2.0176693266283197,2.0176693266283197,2.0176693266283197,2.0176693266283197,2.0176693266283197,2.0176693266283197,2.0176693266283197,2.0176693266283197,2.0176693266283197,9.124222298080035,9.124222298080035,9.124222298080035,9.124222298080035,9.124222298080035,9.124222298080035,9.124222298080035,9.124222298080035,9.124222298080035,20.307167331168195,20.307167331168195,20.307167331168195,20.307167331168195,20.307167331168195,20.307167331168195,20.307167331168195,20.307167331168195,20.307167331168195,10.164973700856471,10.164973700856471,10.164973700856471,10.164973700856471,10.164973700856471,10.164973700856471,10.164973700856471,10.164973700856471,10.164973700856471
Delta W earth1 [lambda],0.37761594736117493,0.37761594736117493,0.37761594736117493,0.37761594736117493,0.37761594736117493,0.37761594736117493,0.37761594736117493,0.37761594736117493,0.37761594736117493,1.9305336007103855,1.9305336007103855,1.9305336007103855,1.9305336007103855,1.9305336007103855,1.9305336007103855,1.9305336007103855,1.9305336007103855,1.9305336007103855,4.539755984913719,4.539755984913719,4.539755984913719,4.539755984913719,4.539755984913719,4.539755984913719,4.539755984913719,4.539755984913719,4.539755984913719,20.52950017068008,20.52950017068008,20.52950017068008,20.52950017068008,20.52950017068008,20.52950017068008,20.52950017068008,20.52950017068008,20.52950017068008,45.691126495128444,45.691126495128444,45.691126495128444,45.691126495128444,45.691126495128444,45.691126495128444,45.691126495128444,45.691126495128444,45.691126495128444,22.87119082692706,22.87119082692706,22.87119082692706,22.87119082692706,22.87119082692706,22.87119082692706,22.87119082692706,22.87119082692706,22.87119082692706
Delta W earth2 [lambda],1.5104637894446997,1.5104637894446997,1.5104637894446997,1.5104637894446997,1.5104637894446997,1.5104637894446997,1.5104637894446997,1.5104637894446997,1.5104637894446997,3.432059734596241,3.432059734596241,3.432059734596241,3.432059734596241,3.432059734596241,3.432059734596241,3.432059734596241,3.432059734596241,3.432059734596241,8.070677306513279,8.070677306513279,8.070677306513279,8.070677306513279,8.070677306513279,8.070677306513279,8.070677306513279,8.070677306513279,8.070677306513279,36.49688919232014,36.49688919232014,36.49688919232014,36.49688919232014,36.49688919232014,36.49688919232014,36.49688919232014,36.49688919232014,36.49688919232014,81.22866932467278,81.22866932467278,81.22866932467278,81.22866932467278,81.22866932467278,81.22866932467278,81.22866932467278,81.22866932467278,81.22866932467278,40.659894803425885,40.659894803425885,40.659894803425885,40.659894803425885,40.659894803425885,40.659894803425885,40.659894803425885,40.659894803425885,40.659894803425885
Delta W earth3 [lambda],6.041855157778799,6.041855157778799,6.041855157778799,6.041855157778799,6.041855157778799,6.041855157778799,6.041855157778799,6.041855157778799,6.041855157778799,7.722134402841542,7.722134402841542,7.722134402841542,7.722134402841542,7.722134402841542,7.722134402841542,7.722134402841542,7.722134402841542,7.722134402841542,18.159023939654876,18.159023939654876,18.159023939654876,18.159023939654876,18.159023939654876,18.159023939654876,18.159023939654876,18.159023939654876,18.159023939654876,82.11800068272032,82.11800068272032,82.11800068272032,82.11800068272032,82.11800068272032,82.11800068272032,82.11800068272032,82.11800068272032,82.11800068272032,182.76450598051377,182.76450598051377,182.76450598051377,182.76450598051377,182.76450598051377,182.76450598051377,182.76450598051377,182.76450598051377,182.76450598051377,91.48476330770823,91.48476330770823,91.48476330770823,91.48476330770823,91.48476330770823,91.48476330770823,91.48476330770823,91.48476330770823,91.48476330770823
Delta W earth4 [lambda],24.167420631115196,24.167420631115196,24.167420631115196,24.167420631115196,24.167420631115196,24.167420631115196,24.167420631115196,24.167420631115196,24.167420631115196,21.450373341226506,21.450373341226506,21.450373341226506,21.450373341226506,21.450373341226506,21.450373341226506,21.450373341226506,21.450373341226506,21.450373341226506,50.441733165707994,50.441733165707994,50.441733165707994,50.441733165707994,50.441733165707994,50.441733165707994,50.441733165707994,50.441733165707994,50.441733165707994,228.10555745200088,228.10555745200088,228.10555745200088,228.10555745200088,228.10555745200088,228.10555745200088,228.10555745200088,228.10555745200088,228.10555745200088,507.6791832792049,507.6791832792049,507.6791832792049,507.6791832792049,507.6791832792049,507.6791832792049,507.6791832792049,507.6791832792049,507.6791832792049,254.12434252141176,254.12434252141176,254.12434252141176,254.12434252141176,254.12434252141176,254.12434252141176,254.12434252141176,254.12434252141176,254.12434252141176
Delta W earth5 [lambda],,,,,,,,,,42.04273174880395,42.04273174880395,42.04273174880395,42.04273174880395,42.04273174880395,42.04273174880395,42.04273174880395,42.04273174880395,42.04273174880395,98.86579700478767,98.86579700478767,98.86579700478767,98.86579700478767,98.86579700478767,98.86579700478767,98.86579700478767,98.86579700478767,98.86579700478767,447.0868926059217,447.0868926059217,447.0868926059217,447.0868926059217,447.0868926059217,447.0868926059217,447.0868926059217,447.0868926059217,447.0868926059217,995.0511992272416,995.0511992272416,995.0511992272416,995.0511992272416,995.0511992272416,995.0511992272416,995.0511992272416,995.0511992272416,995.0511992272416,498.08371134196705,498.08371134196705,498.08371134196705,498.08371134196705,498.08371134196705,498.08371134196705,498.08371134196705,498.08371134196705,498.08371134196705
