,Ingest (Low) [blcoal] [spbf],ICAL (Low) [blcoal] [spbf],RCAL (Low) [blcoal] [spbf],DPrepA (Low) [blcoal] [spbf],DPrepA_Image (Low) [blcoal] [spbf],DPrepB (Low) [blcoal] [spbf],DPrepC (Low) [blcoal] [spbf],DPrepD (Low) [blcoal] [spbf],Fast_Img (Low) [blcoal] [spbf],Ingest (Mid1) [blcoal] [spbf],ICAL (Mid1) [blcoal] [spbf],RCAL (Mid1) [blcoal] [spbf],DPrepA (Mid1) [blcoal] [spbf],DPrepA_Image (Mid1) [blcoal] [spbf],DPrepB (Mid1) [blcoal] [spbf],DPrepC (Mid1) [blcoal] [spbf],DPrepD (Mid1) [blcoal] [spbf],Fast_Img (Mid1) [blcoal] [spbf],Ingest (Mid2) [blcoal] [spbf],ICAL (Mid2) [blcoal] [spbf],RCAL (Mid2) [blcoal] [spbf],DPrepA (Mid2) [blcoal] [spbf],DPrepA_Image (Mid2) [blcoal] [spbf],DPrepB (Mid2) [blcoal] [spbf],DPrepC (Mid2) [blcoal] [spbf],DPrepD (Mid2) [blcoal] [spbf],Fast_Img (Mid2) [blcoal] [spbf],Ingest (Mid5A) [blcoal] [spbf],ICAL (Mid5A) [blcoal] [spbf],RCAL (Mid5A) [blcoal] [spbf],DPrepA (Mid5A) [blcoal] [spbf],DPrepA_Image (Mid5A) [blcoal] [spbf],DPrepB (Mid5A) [blcoal] [spbf],DPrepC (Mid5A) [blcoal] [spbf],DPrepD (Mid5A) [blcoal] [spbf],Fast_Img (Mid5A) [blcoal] [spbf],Ingest (Mid5B) [blcoal] [spbf],ICAL (Mid5B) [blcoal] [spbf],RCAL (Mid5B) [blcoal] [spbf],DPrepA (Mid5B) [blcoal] [spbf],DPrepA_Image (Mid5B) [blcoal] [spbf],DPrepB (Mid5B) [blcoal] [spbf],DPrepC (Mid5B) [blcoal] [spbf],DPrepD (Mid5B) [blcoal] [spbf],Fast_Img (Mid5B) [blcoal] [spbf],Ingest (Mid5C) [blcoal] [spbf],ICAL (Mid5C) [blcoal] [spbf],RCAL (Mid5C) [blcoal] [spbf],DPrepA (Mid5C) [blcoal] [spbf],DPrepA_Image (Mid5C) [blcoal] [spbf],DPrepB (Mid5C) [blcoal] [spbf],DPrepC (Mid5C) [blcoal] [spbf],DPrepD (Mid5C) [blcoal] [spbf],Fast_Img (Mid5C) [blcoal] [spbf]
Delta W max0 [lambda],155.63480943310623,1.5104637307968114,1.5104637307967876,1.385462945111815,1.1238245846240187,0.8957256129119259,2.407051602316522,155.63480943310623,0.09440398684029373,1149.3032081213998,33.72184300853905,33.72184144125148,24.960697438604967,30.847335241480206,24.344716226491972,359.07864848784743,1149.3032081213998,0.8580149336490602,2702.64973146789,166.5476890443107,166.54768907829575,125.49907565836666,156.5422259358672,74.97577438571025,1284.1712500232059,2702.64973146789,2.0176693266283197,12221.812870083815,1425.0683912128657,1425.0684799666005,478.9992645174522,603.3124931452555,465.9320574428891,3258.3297291365907,12221.812870083815,9.124222298080035,27201.2661391692,6988.239959653078,6988.238914801951,2348.8794214391432,2957.9994307248203,2284.7072638240725,11930.74749916376,27201.2661391692,20.307167331168195,13615.88991834769,1688.0507670177121,1688.0508461166353,461.9292426148967,583.4427511173088,450.07867981964586,3826.7361001683057,13615.88991834769,10.164973700856471
Delta W max1 [lambda],311.26961886621245,3.020927461593623,3.0209274615935753,2.77092589022363,2.2476491692480374,1.7914512258238517,4.814103204633044,311.26961886621245,0.37761594736117493,1723.9548121820997,50.582764512808566,50.58276216187722,37.44104615790745,46.27100286222031,36.51707433973796,538.6179727317711,1723.9548121820997,1.9305336007103855,4053.974597201835,249.82153356646603,249.82153361744363,188.24861348755,234.8133389038008,112.4636615785654,1926.2568750348087,4053.974597201835,4.539755984913719,18332.719305125724,2137.6025868192983,2137.602719949901,718.4988967761783,904.9687397178832,698.8980861643337,4887.494593704886,18332.719305125724,20.52950017068008,40801.8992087538,10482.359939479617,10482.358372202927,3523.3191321587146,4436.999146087231,3427.0608957361083,17896.12124874564,40801.8992087538,45.691126495128444,20423.834877521535,2532.076150526568,2532.076269174953,692.893863922345,875.1641266759632,675.1180197294688,5740.104150252459,20423.834877521535,22.87119082692706
Delta W max2 [lambda],622.5392377324249,6.041854923187246,6.041854923187151,5.54185178044726,4.495298338496075,3.5829024516477035,9.628206409266088,622.5392377324249,1.5104637894446997,2298.6064162427997,67.4436860170781,67.44368288250296,49.921394877209934,61.69467048296041,48.689432452983944,718.1572969756949,2298.6064162427997,3.432059734596241,5405.29946293578,333.0953780886214,333.0953781565915,250.99815131673333,313.0844518717344,149.9515487714205,2568.3425000464117,5405.29946293578,8.070677306513279,24443.62574016763,2850.1367824257313,2850.136959933201,957.9985290349044,1206.624986290511,931.8641148857782,6516.659458273181,24443.62574016763,36.49688919232014,54402.5322783384,13976.479919306155,13976.477829603902,4697.7588428782865,5915.998861449641,4569.414527648145,23861.49499832752,54402.5322783384,81.22866932467278,27231.77983669538,3376.1015340354243,3376.1016922332706,923.8584852297934,1166.8855022346177,900.1573596392917,7653.472200336611,27231.77983669538,40.659894803425885
Delta W max3 [lambda],1245.0784754648498,12.083709846374491,12.083709846374301,11.08370356089452,8.99059667699215,7.165804903295407,19.256412818532176,1245.0784754648498,6.041855157778799,3447.9096243641993,101.16552902561713,101.16552432375444,74.8820923158149,92.54200572444061,73.03414867947592,1077.2359454635423,3447.9096243641993,7.722134402841542,8107.94919440367,499.64306713293206,499.64306723488727,376.4972269751,469.6266778076016,224.9273231571308,3852.5137500696173,8107.94919440367,18.159023939654876,36665.43861025145,4275.2051736385965,4275.205439899802,1436.9977935523566,1809.9374794357664,1397.7961723286674,9774.989187409772,36665.43861025145,82.11800068272032,81603.7984175076,20964.719878959233,20964.716744405854,7046.638264317429,8873.998292174461,6854.1217914722165,35792.24249749128,81603.7984175076,182.76450598051377,40847.66975504307,5064.152301053136,5064.152538349906,1385.78772784469,1750.3282533519264,1350.2360394589375,11480.208300504917,40847.66975504307,91.48476330770823
Delta W max4 [lambda],2490.1569509296996,24.167420631115196,24.167420631115196,24.167420631115196,24.167420631115196,24.167420631115196,38.51282563706435,2490.1569509296996,24.167420631115196,5746.516040606999,168.60921504269524,168.6092072062574,124.80348719302484,154.23667620740105,121.72358113245986,1795.3932424392372,5746.516040606999,21.450373341226506,13513.248657339449,832.7384452215534,832.7384453914788,627.4953782918333,782.7111296793361,374.8788719285513,6420.8562501160295,13513.248657339449,50.441733165707994,61109.064350419074,7125.341956064328,7125.342399833003,2394.996322587261,3016.5624657262774,2329.660287214446,16291.648645682955,61109.064350419074,228.10555745200088,136006.330695846,34941.199798265385,34941.19457400975,11744.397107195715,14789.997153624101,11423.536319120361,59653.737495818794,136006.330695846,507.6791832792049,68079.44959173845,8440.25383508856,8440.254230583176,2309.6462130744835,2917.2137555865443,2250.393399098229,19133.68050084153,68079.44959173845,254.12434252141176
Delta W max5 [lambda],,,,,,,,,,8045.122456849799,236.05290105977332,236.05289008876036,174.72488207023477,215.93134669036144,170.4130135854438,2513.550539414932,8045.122456849799,42.04273174880395,18918.54812027523,1165.8338233101747,1165.8338235480703,878.4935296085666,1095.7955815510704,524.8304206999718,8989.19875016244,18918.54812027523,98.86579700478767,85552.69009058671,9975.47873849006,9975.479359766203,3352.9948516221652,4223.1874520167885,3261.524402100224,22808.308103956137,85552.69009058671,447.0868926059217,190408.8629741844,48917.67971757154,48917.67240361366,16442.155950074,20705.996015073742,15992.950846768506,83515.23249414632,190408.8629741844,995.0511992272416,95311.22942843383,11816.355369123985,11816.355922816447,3233.5046983042766,4084.0992578211617,3150.550758737521,26787.15270117814,95311.22942843383,498.08371134196705
Delta W max6 [lambda],,,,,,,,,,12642.335289335399,370.9402730939295,370.94025585376625,274.5676718246546,339.32068765628225,267.7918784914117,3949.8651333663215,12642.335289335399,103.81980697153628,29729.147046146787,1832.0245794874174,1832.0245798612534,1380.4898322420333,1721.9644852945391,824.7335182428128,14125.883750255263,29729.147046146787,244.1379885220267,134439.94157092198,15675.752303341522,15675.753279632605,5268.991909691974,6636.437424597811,5125.252631871781,35841.6270205025,134439.94157092198,1104.0308980676841,299213.9275308612,76870.63955618386,76870.62806282146,25837.673635830575,32537.99373797302,25131.779902064794,131238.22249080133,299213.9275308612,2457.1672470713515,149774.7891018246,18568.558437194835,18568.559307282987,5081.221668763863,6417.8702622903975,4950.865478016104,42094.09710185137,149774.7891018246,1229.961817803633
Delta W max7 [lambda],,,,,,,,,,17239.548121820997,505.8276451280857,505.8276216187722,374.4104615790745,462.7100286222031,365.17074339737957,5386.179727317711,17239.548121820997,193.05336007103855,40539.74597201835,2498.2153356646604,2498.2153361744363,1882.4861348755,2348.133389038008,1124.636615785654,19262.568750348088,40539.74597201835,453.97559849137195,183327.19305125723,21376.025868192984,21376.027199499007,7184.988967761783,9049.687397178832,6988.980861643337,48874.94593704886,183327.19305125723,2052.950017068008,408018.992087538,104823.59939479617,104823.58372202926,35233.19132158715,44369.991460872305,34270.60895736109,178961.2124874564,408018.992087538,4569.112649512844,204238.34877521536,25320.761505265684,25320.76269174953,6928.93863922345,8751.641266759632,6751.180197294688,57401.04150252459,204238.34877521536,2287.119082692706
Delta W max8 [lambda],,,,,,,,,,20687.4577461852,606.9931741537029,606.9931459425267,449.2925538948894,555.2520343466438,438.20489207685546,6463.415672781253,20687.4577461852,277.99683850229553,48647.69516642202,2997.858402797592,2997.8584034093237,2258.9833618506,2817.76006684561,1349.5639389427847,23115.082500417706,48647.69516642202,653.7248618275756,219992.63166150867,25651.23104183158,25651.232639398808,8621.98676131414,10859.624876614598,8386.777033972005,58649.935124458636,219992.63166150867,2956.248024577931,489622.7905050456,125788.31927375539,125788.30046643512,42279.829585904576,53243.989753046764,41124.7307488333,214753.45498494766,489622.7905050456,6579.522215298495,245086.0185302584,30384.91380631882,30384.915230099432,8314.72636706814,10501.96952011156,8101.4162367536255,68881.24980302951,245086.0185302584,3293.4514790774965
Delta W max9 [lambda],,,,,,,,,,25284.670578670797,741.880546187859,741.8805117075325,549.1353436493092,678.6413753125645,535.5837569828234,7899.730266732643,25284.670578670797,415.2792278861451,59458.294092293574,3664.049158974835,3664.049159722507,2760.9796644840667,3443.9289705890783,1649.4670364856256,28251.767500510527,59458.294092293574,976.5519540881068,268879.88314184395,31351.504606683044,31351.50655926521,10537.983819383948,13272.874849195621,10250.505263743562,71683.254041005,268879.88314184395,4416.1235922707365,598427.8550617225,153741.27911236772,153741.25612564292,51675.34727166115,65075.98747594604,50263.55980412959,262476.44498160266,598427.8550617225,9828.668988285406,299549.5782036492,37137.11687438967,37137.118614565974,10162.443337527726,12835.740524580795,9901.730956032208,84188.19420370273,299549.5782036492,4919.847271214532
Delta W max10 [lambda],,,,,,,,,,29881.883411156396,876.7679182220152,876.7678774725384,648.9781334037291,802.0307162784853,632.9626218887912,9336.044860684033,29881.883411156396,580.0180951467647,70268.89301816514,4330.239915152078,4330.23991603569,3262.9759671175334,4070.0978743325472,1949.3701340284667,33388.45250060335,70268.89301816514,1363.944464800744,317767.1346221792,37051.778171534505,37051.780479131616,12453.980877453758,15686.124821776642,12114.233493515118,84716.57295755137,317767.1346221792,6167.974273502104,707232.9196183992,181694.23895098,181694.21178485072,61070.86495741772,76907.98519884533,59402.38885942588,310199.43497825775,707232.9196183992,13727.6451158697,354013.13787703996,43889.31994246052,43889.321999032516,12010.160307987313,15169.511529050029,11702.045675310792,99495.13860437596,354013.13787703996,6871.522221778974
Delta W max11 [lambda],,,,,,,,,,34479.096243641994,1011.6552902561714,1011.6552432375444,772.2134402841542,925.4200572444062,772.2134402841542,10772.359454635422,34479.096243641994,772.2134402841542,81079.4919440367,4996.430671329321,4996.430672348873,3764.972269751,4696.266778076016,2249.273231571308,38525.137500696175,81079.4919440367,1815.9023939654878,366654.38610251446,42752.05173638597,42752.054398998014,14369.977935523566,18099.374794357664,13977.961723286675,97749.89187409772,366654.38610251446,8211.800068272032,816037.984175076,209647.19878959234,209647.16744405852,70466.3826431743,88739.98292174461,68541.21791472218,357922.4249749128,816037.984175076,18276.450598051375,408476.6975504307,50641.52301053137,50641.52538349906,13857.8772784469,17503.282533519265,13502.360394589376,114802.08300504918,408476.6975504307,9148.476330770824
-- Kernel Sizes --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W kernel support pred0 [uv-pixels],51.84058969878098,0.8159443785720326,0.815944378572023,0.6812465279840563,0.582192429775392,0.491032522033171,2.2221952409975376,51.84058969878098,0.16675796919282154,66.08516352964814,1.4344851439928585,1.434485093907167,0.919067963005287,1.077477105975891,0.9019836207989529,1.5602107264144167,66.08516352964814,0.24736096700338506,32.70585475230759,1.2521009628027608,1.252100962994675,0.8130902666957882,0.9598835318227766,1.0153225261318446,1.305975414266118,32.70585475230759,0.12374838575339467,10.52146767644403,1.0872400296521534,1.087240080507433,0.9199043397133816,1.0939477237751811,0.9009951101048378,3.886215933334616,10.52146767644403,0.040206558978108056,5.682673970560674,1.06523375062213,1.0652336310078134,0.9012779614322768,1.0716640809072941,0.8827245820470965,3.0563712845481494,5.682673970560674,0.02178140887010416,9.906668245235307,0.8154255662816595,0.8154255949713044,0.7774329372523895,0.9264437890180433,0.7624096612018735,3.80801914059712,9.906668245235307,0.037870482843733844
W kernel support pred1 [uv-pixels],88.10132098157902,1.3732208634233278,1.3732208634233116,1.1464350941380859,0.9796810802624619,0.8262322789814834,3.7424078194563357,88.10132098157902,0.4719433070599293,90.16665144334496,1.9453911712227654,1.9453911032734637,1.2462253608385006,1.4610903629435386,1.2230532790938893,2.1159626903826054,90.16665144334496,0.4546068283389465,44.51948100598907,1.6979674519423995,1.6979674522027413,1.1024873912185609,1.3015857177900452,1.3767823865895528,1.771051871021671,44.51948100598907,0.2273957447535556,14.290327198949884,1.4743332545306613,1.4743333235133271,1.2473597724422547,1.4834319234045263,1.2217125340493438,5.273067860763322,14.290327198949884,0.07387268535099338,7.712971060798133,1.4444829825891503,1.4444828203399422,1.2220961732460014,1.453205329629199,1.1969318193296656,4.146427826522316,7.712971060798133,0.04001807118720107,13.454236466708023,1.1056546833642245,1.1056547222750956,1.0541269746499036,1.256229508653194,1.0337518589115742,5.166891501183635,13.454236466708023,0.06958023069500174
W kernel support pred2 [uv-pixels],150.32028673808182,2.3117815599377067,2.311781559937679,1.92977645619022,1.6489374212341732,1.3905434399312029,6.306149492315243,150.32028673808182,1.3364428326178834,112.4976096054238,2.4149890754871155,2.4149889911093227,1.5468660235378346,1.8136358102129906,1.5180973175010597,2.6268053740675805,112.4976096054238,0.7001834252893276,55.437892928021455,2.1077545132296995,2.1077545135529636,1.3684151927198036,1.6155980906053071,1.7089595708641885,2.1985038088035087,55.437892928021455,0.35018399199615297,17.76232861213499,1.8300783345096945,1.8300784201595193,1.548274428572547,1.8413753816661265,1.5164327560708606,6.548791492088833,17.76232861213499,0.11374755527108033,9.581438733678628,1.7930159884336148,1.7930157869845273,1.5169090516331918,1.8038456936690963,1.4856671348631723,5.1488997174982885,9.581438733678628,0.061616574227208426,16.721991187088065,1.372347301379372,1.3723473496862044,1.3083775266408146,1.559286481302706,1.2830828584079184,6.416850590344449,16.721991187088065,0.10713764403280973
W kernel support pred3 [uv-pixels],257.83948650180565,3.8934217490345606,3.8934217490345144,3.249547270550922,2.776300023335126,2.3409631474617645,10.634573894761711,257.83948650180565,3.788984637929831,153.87506062187435,3.275862735230299,3.2758626207147725,2.0978575460045503,2.4598105203515788,2.058826552497013,3.563345484085518,153.87506062187435,1.2873121222810928,75.58836487425492,2.8589144619940474,2.8589144624327254,1.8557579188640834,2.1911093965712074,2.3177812638906174,2.9820655341745335,75.58836487425492,0.6436425174912901,24.144977429954615,2.4821209841618685,2.4821211003784205,2.0997683651162227,2.4974497577945236,2.056568228002315,8.889729194622905,24.144977429954615,0.20901578489978515,13.011987690963144,2.43183218654046,2.4318319132021666,2.05721442203765,2.4465266163401154,2.014828534873608,6.987885993218445,13.011987690963144,0.11321422670188461,22.728303927718347,1.8610923100416434,1.8610923755758857,1.774310543186675,2.1147087370751363,1.7399963223172752,8.710449868054404,22.728303927718347,0.19686802934455488
W kernel support pred4 [uv-pixels],445.32610945220534,6.560950293748319,6.560950293748319,5.842695255920037,5.842695255920037,5.842695255920037,17.953748852535444,445.32610945220534,10.767336770701792,228.92053145856664,4.811202291351443,4.811202123026492,3.080108941351042,3.6119059857714504,3.022768375070964,5.233794453286903,228.92053145856664,2.7741230716750493,111.91045312272352,4.198388814465873,4.198388815110567,2.724457301309892,3.2171099242984162,3.403219666246764,4.379379927016935,111.91045312272352,1.3862460638117227,35.57903467429398,3.6446884186471897,3.6446885894137298,3.082916160107617,3.6672123253516187,3.0194506960975986,13.071213676948602,35.57903467429398,0.4499376360249123,19.145320867297563,3.5707958005245293,3.5707953988953296,3.020400012073763,3.5923871110235703,2.9581320435205742,10.271221032995413,19.145320867297563,0.24367288335199153,33.48571560994978,2.7322932211141575,2.732293317380393,2.6048183335810267,3.10486541887409,2.554415279755527,12.807202111806552,33.48571560994978,0.4237801570386919
W kernel support pred5 [uv-pixels],,,,,,,,,,297.9469804207112,6.19852973351128,6.19852951650536,3.967249819400506,4.652604258473864,3.893357752245149,6.743364894923451,297.9469804207112,4.602401107953138,145.10671498850104,5.40854132757012,5.408541328401146,3.5089569256116317,4.143801039629607,4.383648160312846,5.641848341217439,145.10671498850104,2.2985504263744887,45.96074309999651,4.694855732457454,4.694855952549958,3.970867378045577,4.723885757852636,3.889082451444964,16.855991251964547,45.96074309999651,0.7456659361908637,24.70220618658938,4.5996200952278645,4.5996195775975846,3.8903057795899327,4.627447620187789,3.810065340483568,13.241543382422316,24.70220618658938,0.4037683263417485,43.25065012266939,3.5190538151451642,3.5190539391881135,3.3548001760864534,3.999152666471768,3.289856579263658,16.515114984821928,43.25065012266939,0.7023034471278886
W kernel support pred6 [uv-pixels],,,,,,,,,,425.684666306095,8.71418377628967,8.714183470883132,5.575010290596282,6.538999090315039,5.471090059612052,9.481024800345608,425.684666306095,9.09397381662716,206.10175968718326,7.602509311515927,7.602509312685213,4.930519269018236,5.8233185939168735,6.160671851873868,7.930792903807922,206.10175968718326,4.536666640298325,64.89299885963469,6.59843510220657,6.598435411817262,5.580098014545841,6.639272692875814,5.465077446925196,23.732727712058,64.89299885963469,1.4702310034630404,34.81039978507779,6.464466312121798,6.464465583977855,5.466797885993124,6.503611111617207,5.35395250173377,18.635210860847852,34.81039978507779,0.7958660060011038,61.05304255870578,4.944717285437981,4.944717459864664,4.713753841051713,5.619878575018145,4.622437842238375,23.25182564199085,61.05304255870578,1.3846834980730496
