,max_LOW_continuum [],max_LOW_spectral [],max_MID_continuum [],max_MID_spectral [],max_Band5_MID_continuum [],max_Band5_MID_spectral [],01ICAL [],01DPrepA [],01DPrepB [],01DPrepC [],02AICAL [],02ADPrepA [],02ADPrepB [],02ADPrepC [],02BICAL [],02BDPrepA [],02BDPrepB [],02BDPrepC [],13ICAL [] [Bmax=40000],13DPrepA [] [Bmax=40000],13DPrepB [] [Bmax=40000],13DPrepC [] [Bmax=40000],14ICAL [] [Bmax=25000],14DPrepA [] [Bmax=25000],14DPrepB [] [Bmax=25000],14DPrepC [] [Bmax=25000],15ICAL [] [Bmax=15000],15DPrepA [] [Bmax=15000],15DPrepB [] [Bmax=15000],15DPrepC [] [Bmax=15000],22ICAL [],22DPrepA [],22DPrepB [],27ICAL [] [Bmax=50000],27DPrepA [] [Bmax=50000],27DPrepB [] [Bmax=50000],32ICAL [] [Bmax=20000],32DPrepB [] [Bmax=20000],37aICAL [],37aDPrepA [],37aDPrepB [],37bICAL [],37bDPrepA [],37bDPrepB [],37cICAL [] [Bmax=95000],37cDPrepA [] [Bmax=95000],37cDPrepB [] [Bmax=95000],38aICAL [],38aDPrepA [],38aDPrepB [],38bICAL [],38bDPrepA [],38bDPrepB []
Oversampling used pred1 [1],3.687938691015191,58.01194320837074,3.5220700633917588,63.969886187548234,5.71102970476403,63.99999999659141,3.980078100463338,3.707360120997592,5.920071805563495,8.089374592046148,3.3477826127487162,3.707360120997592,5.920071805563495,8.089374592046148,3.3477826127487162,3.707360120997592,5.920071805563495,8.089374592046148,13.021573501670794,26.69539795497669,25.32594116630834,59.03968752518385,9.690782569673154,29.722923498781263,4.872057023872742,63.94136917915436,12.858296499217452,27.766427385665573,26.69955746998088,63.151593391234094,13.293965015264803,27.3806465182292,26.990619954689542,26.979836767676346,27.15468220223172,26.40909132006857,26.055916191325856,27.665387091945135,4.431998132557247,5.890100918280261,5.563852490641025,7.78432319662322,5.890100918280261,5.563852490641025,10.262658369736755,28.740647281198257,5.852109722512168,16.857479396318574,28.55621940059521,28.16272636652986,13.857690379408808,28.55621940059521,28.16272636652986
Oversampling used pred2 [1],7.015397290010128,63.12784695768834,4.616129050141865,63.99387347810266,9.79885372084182,63.99999999999761,7.58010566772996,7.118494112592209,16.234629737775222,25.725629045215435,6.449142360110216,7.118494112592209,16.234629737775222,25.725629045215435,6.449142360110216,7.118494112592209,16.234629737775222,25.725629045215435,21.470796593776882,39.91904107343639,37.6300640200392,61.700103103431616,12.23442114940623,42.386765358741286,6.1336449545283145,63.99310513774463,16.769199610614173,38.55341078099773,36.80668192916343,63.712120950519974,21.997444175503013,41.00162435177977,40.319226025814594,40.25410088821131,40.55625576532578,39.276979850139725,38.067992897064556,40.61467805894529,6.045863747893712,10.145580935733307,5.825806422666197,13.101100396578595,10.145580935733307,5.825806422666197,17.005974695190105,41.58494717348409,10.049787004397515,26.924042104437106,41.5108792292143,40.8393821842903,22.45714913673963,41.5108792292143,40.8393821842903
Oversampling used pred3 [1],21.361282692578293,63.941590700265685,8.122257225294625,63.99952270167468,19.943799336261584,64.0,22.98386111538673,22.075995848916698,44.86746648506981,53.67667565445413,17.85332462836159,22.075995848916698,44.86746648506981,53.67667565445413,17.85332462836159,22.075995848916698,44.86746648506981,53.67667565445413,36.705768636081785,54.99411621881903,52.17943713558725,62.96278212436178,20.37039423268373,57.7375941521805,8.202637330888834,63.9988168425893,24.88249568229618,59.26710436483003,57.69296656922614,63.9987050883261,38.90429852318215,57.44755183576158,56.6596316540116,55.8252147994871,56.189100813526586,54.63538908393659,54.88683943441821,57.43859091187662,12.558706596511342,20.280358850443506,12.35691183726172,25.472624615551744,20.280358850443506,12.35691183726172,31.749422626245995,57.62210833030125,19.973147055381546,45.439898242642144,57.76405690367036,57.009213917370275,39.58557873623481,57.76405690367036,57.009213917370275
Oversampling used pred4 [1],48.552081846317876,63.9970966077358,19.753115395276993,63.99998255559857,40.70067184550118,64.0,50.72635209396711,49.845700203512656,63.680198799263316,63.68177013302729,48.419160121982436,49.845700203512656,63.680198799263316,63.68177013302729,48.419160121982436,49.845700203512656,63.680198799263316,63.68177013302729,57.94523066889897,63.56494667535732,62.803141651521265,63.902457609277036,38.63196763503544,63.9392002003647,13.047718711157842,63.99998989031076,,,,,59.073203257570654,63.90197225168024,63.818594886676436,63.766893490764524,63.814428627753934,63.56826978609404,61.8950909879541,62.973277874279006,27.712052540950708,41.26183711182924,27.667052064744844,47.55679788927219,41.26183711182924,27.667052064744844,54.567415003037866,63.89018313252178,40.378685956725576,62.02971364093556,63.914643924845564,63.8414259784825,59.52080624454216,63.914643924845564,63.8414259784825
Oversampling used pred5 [1],,,32.110054546566815,63.999993214369425,54.628951553576,64.0,,,,,,,,,,,,,63.27500715651957,63.9822669552622,63.871970967401545,63.996989695496524,,,,,,,,,63.574309341985604,63.999494224638504,63.997440662883264,63.999564705713524,63.99977898341663,63.99763726150274,,,41.61770352328678,55.121736196075936,41.92094495679103,58.88543262151807,55.121736196075936,41.92094495679103,62.102062681930036,63.99912003268209,54.07895334925868,63.90558432962563,63.999604579838376,63.99797844492904,63.6615414863396,63.999604579838376,63.99797844492904
Oversampling used pred6 [1],,,50.79086512966408,63.99999833444779,63.419908635719224,64.0,,,,,,,,,,,,,63.513056650175834,63.99988448649817,63.99664202463155,63.999990440031624,,,,,,,,,63.99889727362005,63.999999999999936,63.99999999991426,63.999999985985035,63.999999997434394,63.999999316046534,,,57.37414196384926,63.510995150352215,58.99256451250778,63.82457604005655,63.510995150352215,58.99256451250778,63.978420264557656,63.99999999999806,63.23093430564615,63.99998703103322,63.99999999999997,63.999999999955335,63.999449923653295,63.99999999999997,63.999999999955335
Oversampling used pred7 [1],,,59.47228824181946,63.9999999999466,63.9704902320328,64.0,,,,,,,,,,,,,,,,,,,,,,,,,63.99999993894094,64.0,64.0,,,,,,62.2829821510474,63.97895424550441,63.07037145359273,63.996450720206184,63.97895424550441,63.07037145359273,63.99994795612568,64.0,63.943154596343305,63.99999999999964,64.0,64.0,63.99999998839521,64.0,64.0
Oversampling used pred8 [1],,,62.271406806534536,63.99999999817551,63.999690175398776,64.0,,,,,,,,,,,,,,,,,,,,,,,,,63.9999999999985,64.0,64.0,,,,,,63.61237974894454,63.99983029441042,63.85849213687975,63.99988350510923,63.99983029441042,63.85849213687975,63.999999833574215,64.0,63.99893263574256,64.0,64.0,64.0,63.999999999999915,64.0,64.0
Oversampling used pred9 [1],,,63.64040621944667,63.99999994552439,63.99999830998445,64.0,,,,,,,,,,,,,,,,,,,,,,,,,63.99999999999998,64.0,64.0,,,,,,63.90740708795444,63.99999935562894,63.979010865552006,63.99999945555799,63.99999935562894,63.979010865552006,63.999999915730086,64.0,63.99924824382111,64.0,64.0,64.0,64.0,64.0,64.0
Oversampling used pred10 [1],,,63.91022197326229,63.999999351235324,63.99999973453292,64.0,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,64.0,,,,,,63.9858905747686,63.99999991730745,63.998283278276105,63.99999999989037,63.99999991730745,63.998283278276105,,,,64.0,64.0,64.0,64.0,64.0,64.0
Oversampling used pred11 [1],,,63.98587894119917,63.999995681747464,63.99999999995013,64.0,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,64.0,,,,,,63.99906323559368,63.999999999991815,63.99995284485863,63.999999999984944,63.999999999991815,63.99995284485863,,,,64.0,64.0,64.0,64.0,64.0,64.0
Oversampling used bw0 [1],1.8875423776839284,53.1507803815441,2.386806665596204,63.78544274809844,4.629448893870169,63.99999306179715,2.0366413702794404,1.8907049649003653,3.0916737413454527,3.5902189351256766,1.704678135078467,1.8907049649003653,3.0916737413454527,3.5902189351256766,1.704678135078467,1.8907049649003653,3.0916737413454527,3.5902189351256766,6.259067387224306,13.981489078034784,16.281273246678452,53.75204816387432,8.96555044064823,14.71424659823252,3.1744585227685818,63.77755987599019,10.497565749366387,13.803781023016384,13.43577603484458,59.707651089820196,6.363345607505423,14.255225067184448,17.20936163915509,14.027453082782522,14.087146426292925,13.829382096258236,14.807517041021903,15.450549990566458,4.021258090190763,3.9255573894890574,5.593539029360507,4.507992828982246,3.9255573894890574,5.593539029360507,5.230698548891631,15.010781430768333,5.5882551942285374,8.093295559789944,14.53023322789511,14.398033754195566,6.598446777303849,14.53023322789511,14.398033754195566
Oversampling used bw1 [1],3.687938691015191,58.01194320837074,3.5220700633917588,63.969886187548234,5.71102970476403,63.99999999659141,3.980078100463338,3.707360120997592,5.920071805563495,8.089374592046148,3.3477826127487162,3.707360120997592,5.920071805563495,8.089374592046148,3.3477826127487162,3.707360120997592,5.920071805563495,8.089374592046148,13.021573501670794,26.69539795497669,25.32594116630834,59.03968752518385,9.690782569673154,29.722923498781263,4.872057023872742,63.94136917915436,12.858296499217452,27.766427385665573,26.69955746998088,63.151593391234094,13.293965015264803,27.3806465182292,26.990619954689542,26.979836767676346,27.15468220223172,26.40909132006857,26.055916191325856,27.665387091945135,4.431998132557247,5.890100918280261,5.563852490641025,7.78432319662322,5.890100918280261,5.563852490641025,10.262658369736755,28.740647281198257,5.852109722512168,16.857479396318574,28.55621940059521,28.16272636652986,13.857690379408808,28.55621940059521,28.16272636652986
Oversampling used bw2 [1],7.015397290010128,63.12784695768834,4.616129050141865,63.99387347810266,9.79885372084182,63.99999999999761,7.58010566772996,7.118494112592209,16.234629737775222,25.725629045215435,6.449142360110216,7.118494112592209,16.234629737775222,25.725629045215435,6.449142360110216,7.118494112592209,16.234629737775222,25.725629045215435,21.470796593776882,39.91904107343639,37.6300640200392,61.700103103431616,12.23442114940623,42.386765358741286,6.1336449545283145,63.99310513774463,16.769199610614173,38.55341078099773,36.80668192916343,63.712120950519974,21.997444175503013,41.00162435177977,40.319226025814594,40.25410088821131,40.55625576532578,39.276979850139725,38.067992897064556,40.61467805894529,6.045863747893712,10.145580935733307,5.825806422666197,13.101100396578595,10.145580935733307,5.825806422666197,17.005974695190105,41.58494717348409,10.049787004397515,26.924042104437106,41.5108792292143,40.8393821842903,22.45714913673963,41.5108792292143,40.8393821842903
Oversampling used bw3 [1],21.361282692578293,63.941590700265685,8.122257225294625,63.99952270167468,19.943799336261584,64.0,22.98386111538673,22.075995848916698,44.86746648506981,53.67667565445413,17.85332462836159,22.075995848916698,44.86746648506981,53.67667565445413,17.85332462836159,22.075995848916698,44.86746648506981,53.67667565445413,36.705768636081785,54.99411621881903,52.17943713558725,62.96278212436178,20.37039423268373,57.7375941521805,8.202637330888834,63.9988168425893,24.88249568229618,59.26710436483003,57.69296656922614,63.9987050883261,38.90429852318215,57.44755183576158,56.6596316540116,55.8252147994871,56.189100813526586,54.63538908393659,54.88683943441821,57.43859091187662,12.558706596511342,20.280358850443506,12.35691183726172,25.472624615551744,20.280358850443506,12.35691183726172,31.749422626245995,57.62210833030125,19.973147055381546,45.439898242642144,57.76405690367036,57.009213917370275,39.58557873623481,57.76405690367036,57.009213917370275
Oversampling used bw4 [1],48.552081846317876,63.9970966077358,19.753115395276993,63.99998255559857,40.70067184550118,64.0,50.72635209396711,49.845700203512656,63.680198799263316,63.68177013302729,48.419160121982436,49.845700203512656,63.680198799263316,63.68177013302729,48.419160121982436,49.845700203512656,63.680198799263316,63.68177013302729,57.94523066889897,63.56494667535732,62.803141651521265,63.902457609277036,38.63196763503544,63.9392002003647,13.047718711157842,63.99998989031076,,,,,59.073203257570654,63.90197225168024,63.818594886676436,63.766893490764524,63.814428627753934,63.56826978609404,61.8950909879541,62.973277874279006,27.712052540950708,41.26183711182924,27.667052064744844,47.55679788927219,41.26183711182924,27.667052064744844,54.567415003037866,63.89018313252178,40.378685956725576,62.02971364093556,63.914643924845564,63.8414259784825,59.52080624454216,63.914643924845564,63.8414259784825
Oversampling used bw5 [1],,,32.110054546566815,63.999993214369425,54.628951553576,64.0,,,,,,,,,,,,,63.27500715651957,63.9822669552622,63.871970967401545,63.996989695496524,,,,,,,,,63.574309341985604,63.999494224638504,63.997440662883264,63.999564705713524,63.99977898341663,63.99763726150274,,,41.61770352328678,55.121736196075936,41.92094495679103,58.88543262151807,55.121736196075936,41.92094495679103,62.102062681930036,63.99912003268209,54.07895334925868,63.90558432962563,63.999604579838376,63.99797844492904,63.6615414863396,63.999604579838376,63.99797844492904
Oversampling used bw6 [1],,,50.79086512966408,63.99999833444779,63.419908635719224,64.0,,,,,,,,,,,,,63.513056650175834,63.99988448649817,63.99664202463155,63.999990440031624,,,,,,,,,63.99889727362005,63.999999999999936,63.99999999991426,63.999999985985035,63.999999997434394,63.999999316046534,,,57.37414196384926,63.510995150352215,58.99256451250778,63.82457604005655,63.510995150352215,58.99256451250778,63.978420264557656,63.99999999999806,63.23093430564615,63.99998703103322,63.99999999999997,63.999999999955335,63.999449923653295,63.99999999999997,63.999999999955335
Oversampling used bw7 [1],,,59.47228824181946,63.9999999999466,63.9704902320328,64.0,,,,,,,,,,,,,,,,,,,,,,,,,63.99999993894094,64.0,64.0,,,,,,62.2829821510474,63.97895424550441,63.07037145359273,63.996450720206184,63.97895424550441,63.07037145359273,63.99994795612568,64.0,63.943154596343305,63.99999999999964,64.0,64.0,63.99999998839521,64.0,64.0
Oversampling used bw8 [1],,,62.271406806534536,63.99999999817551,63.999690175398776,64.0,,,,,,,,,,,,,,,,,,,,,,,,,63.9999999999985,64.0,64.0,,,,,,63.61237974894454,63.99983029441042,63.85849213687975,63.99988350510923,63.99983029441042,63.85849213687975,63.999999833574215,64.0,63.99893263574256,64.0,64.0,64.0,63.999999999999915,64.0,64.0
Oversampling used bw9 [1],,,63.64040621944667,63.99999994552439,63.99999830998445,64.0,,,,,,,,,,,,,,,,,,,,,,,,,63.99999999999998,64.0,64.0,,,,,,63.90740708795444,63.99999935562894,63.979010865552006,63.99999945555799,63.99999935562894,63.979010865552006,63.999999915730086,64.0,63.99924824382111,64.0,64.0,64.0,64.0,64.0,64.0
Oversampling used bw10 [1],,,63.91022197326229,63.999999351235324,63.99999973453292,64.0,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,64.0,,,,,,63.9858905747686,63.99999991730745,63.998283278276105,63.99999999989037,63.99999991730745,63.998283278276105,,,,64.0,64.0,64.0,64.0,64.0,64.0
Oversampling used bw11 [1],,,63.98587894119917,63.999995681747464,63.99999999995013,64.0,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64.0,64.0,,,,,,63.99906323559368,63.999999999991815,63.99995284485863,63.999999999984944,63.999999999991815,63.99995284485863,,,,64.0,64.0,64.0,64.0,64.0,64.0
-- Channelization --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Channels predict, no-smear0",559.1337152950158,1809.0904657256951,603.2228470378325,4576.81127226378,414.1383024984219,1885.9751150023908,429.9899422466631,398.1901223156782,663.1885345814411,1288.353070402745,358.44033998018244,398.1901223156782,663.1885345814411,1288.353070402745,358.44033998018244,398.1901223156782,663.1885345814411,1288.353070402745,261.21149632239513,403.0540788670101,403.0540788670101,734.4434476774929,214.84984127568796,497.1909356825173,497.1909356825173,279.28085374879674,214.97748223738932,398.02881001253394,398.02881001253394,25.664246596024633,257.9547512531722,398.02881001253394,398.02881001253394,894.2545468709208,894.2545468709208,894.2545468709208,2511.6897145573553,2511.6897145573553,372.78105657217833,483.15612439994436,362.43339351431086,559.0389802377872,483.15612439994436,362.43339351431086,652.167937578682,1207.4924417886202,483.15612439994436,726.1926570419781,1008.5130422414231,1008.5130422414231,653.5959856457442,1008.5130422414231,1008.5130422414231
"Channels predict, no-smear1",1117.2953217949262,3617.208237988821,904.5597563976627,6864.942273636082,621.0918337495959,2828.8470245059593,859.2872958419088,795.6877005716108,1325.6842841487744,2576.0131800688873,716.1882027630096,795.6877005716108,1325.6842841487744,2576.0131800688873,716.1882027630096,795.6877005716108,1325.6842841487744,2576.0131800688873,391.7711462657152,604.5350169007022,604.5350169007022,1101.6190674725092,322.2189921177397,745.7306245903046,745.7306245903046,418.90275499589205,322.42065370364355,596.9976404288616,596.9976404288616,38.494609457539404,386.88655543856316,596.9976404288616,596.9976404288616,1341.280466795748,1341.280466795748,1341.280466795748,3767.259952131288,3767.259952131288,559.0389802377872,724.6015700009231,543.5174871479519,838.4258482659727,724.6015700009231,543.5174871479519,978.1192792840136,1811.1060218133737,724.6015700009231,1089.1760088165274,1512.656581147074,1512.656581147074,980.28100389151,1512.656581147074,1512.656581147074
"Channels predict, no-smear2",2233.6181120846836,7233.443651746777,1205.8966379974954,9153.073271346264,828.0453578278335,3771.7189324319356,1717.881724030251,1590.6825558293533,2650.675602311196,5151.333306208186,1431.683593715042,1590.6825558293533,2650.675602311196,5151.333306208186,1431.683593715042,1590.6825558293533,2650.675602311196,5151.333306208186,522.3307944011752,806.0159537629055,806.0159537629055,1468.7946866230889,429.5881397427964,994.2703121075014,994.2703121075014,558.5246559695574,429.86382302328974,795.9664696855765,795.9664696855765,51.32497229224026,515.818357835032,795.9664696855765,795.9664696855765,1788.3063841681017,1788.3063841681017,1788.3063841681017,5022.83018303477,5022.83018303477,745.2968934217347,966.0470075132783,724.6015700009231,1117.8127093029952,966.0470075132783,724.6015700009231,1304.070614995905,2414.7195985996987,966.0470075132783,1452.1593566854401,2016.800117240791,2016.800117240791,1306.96601779828,2016.800117240791,2016.800117240791
"Channels predict, no-smear3",4466.26348098825,14465.914413852615,1808.570373420898,13729.335263104213,1241.9523988093595,5657.462746707873,3435.07044070933,3180.6721154882,5300.658148066288,10301.97351186012,2862.67420802834,3180.6721154882,5300.658148066288,10301.97351186012,2862.67420802834,3180.6721154882,5300.658148066288,10301.97351186012,783.4500888644667,1208.9778263156445,1208.9778263156445,2203.1459242849523,644.3264317751682,1491.3496857510963,1491.3496857510963,837.7684576434344,644.7501595153672,1193.9041270392163,1193.9041270392163,76.98569793480485,773.6819608386259,1193.9041270392163,1193.9041270392163,2682.3582163564483,2682.3582163564483,2682.3582163564483,7533.970638170312,7533.970638170312,1117.8127093029952,1448.937874446404,1086.7697249209346,1676.58642438262,1448.937874446404,1086.7697249209346,1955.9732804231985,3621.9467489340564,1448.937874446404,2178.126048514747,3025.0871866158723,3025.0871866158723,1960.336041270146,3025.0871866158723,3025.0871866158723
"Channels predict, no-smear4",8931.554112875032,28930.855905350065,3013.917810920462,22881.859242246133,2069.7664721575957,9428.950373368421,6869.447804173029,6360.65115931682,10600.623194271158,20603.253899857915,5724.655352792174,6360.65115931682,10600.623194271158,20603.253899857915,5724.655352792174,6360.65115931682,10600.623194271158,20603.253899857915,1305.6886756205524,2014.9015700148148,2014.9015700148148,3671.8483988277135,1073.8030119774014,2485.5084313703824,2485.5084313703824,1396.2560606678828,,,,,1289.4091646977774,1989.779440352671,1989.779440352671,4470.461877672626,4470.461877672626,4470.461877672626,10045.11108995104,10045.11108995104,1862.8443284761663,2414.7195985996987,1811.1060218133737,2794.133846147517,2414.7195985996987,1811.1060218133737,3259.7786040836563,6036.401045713372,2414.7195985996987,3630.0594274868595,5041.661321982965,5041.661321982965,3267.07608300433,5041.661321982965,5041.661321982965
"Channels predict, no-smear5",,,4219.26523571507,32034.383219760202,2897.5805422242274,13200.437999296486,,,,,,,,,,,,,1827.9272615478014,2820.825313173438,2820.825313173438,5140.550873089399,,,,,,,,,1805.136367739783,2785.654753143743,2785.654753143743,6258.565537827592,6258.565537827592,6258.565537827592,,,2607.875942853118,3380.5013190529257,2535.4423137715403,3911.681264714464,3380.5013190529257,2535.4423137715403,4563.583925007532,8450.855341013887,3380.5013190529257,5081.992804669026,7058.235456070325,7058.235456070325,4573.8161227602595,7058.235456070325,7058.235456070325
"Channels predict, no-smear6",,,6629.960074898007,50339.43117338024,4553.208679676484,20743.413250674002,,,,,,,,,,,,,2089.046554398382,3223.787184677295,3223.787184677295,5874.902110160061,,,,,,,,,2836.590773151726,4377.4053782844685,4377.4053782844685,8940.721027388057,8940.721027388057,8940.721027388057,,,4097.939167681737,5312.06475692582,3984.1148936492104,6146.776099231232,5312.06475692582,3984.1148936492104,7171.194564597031,13279.763930416846,5312.06475692582,7985.859557579737,11091.383723198613,11091.383723198613,7187.29620064201,11091.383723198613,11091.383723198613
"Channels predict, no-smear7",,,9040.654909467647,68644.47912648872,6208.8368159291185,28286.38850162736,,,,,,,,,,,,,,,,,,,,,,,,,3868.045178265424,5969.156003228102,5969.156003228102,,,,,,5588.002390765619,7243.628193459831,5432.787471740869,8381.87093257496,7243.628193459831,5432.787471740869,9778.805203194423,18108.672519208772,7243.628193459831,10889.726309842874,15124.531989867131,15124.531989867131,9800.776277769013,15124.531989867131,15124.531989867131
"Channels predict, no-smear8",,,10848.676034195598,82373.26509018058,7450.557917820432,33943.619939647484,,,,,,,,,,,,,,,,,,,,,,,,,4641.6359820297885,7162.968971877786,7162.968971877786,,,,,,6705.549807639503,8692.300770509128,6519.291904838624,10058.192057312433,8692.300770509128,6519.291904838624,11734.513181907203,21730.353960832246,8692.300770509128,13067.626373872286,18149.39318963302,18149.39318963302,11760.88633545867,18149.39318963302,18149.39318963302
