Frequency Max [GHz],0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6
Pipeline,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img
Baseline coalescing,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
On-the-fly kernels,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Scale predict by facet,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Max # of channels,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536
Channels out,65536,40,40,40,40,40,65536,65536,40,65536,40,40,40,40,40,65536,65536,40,65536,40,40,40,40,40,65536,65536,40,65536,40,40,40,40,40,65536,65536,40,65536,40,40,40,40,40,65536,65536,40,65536,40,40,40,40,40,65536,65536,40
-- Visibility --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ingest rate [M/s],9563.01312,9563.01312,9563.01312,9563.01312,9563.01312,9563.01312,9563.01312,9563.01312,9563.01312,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712
Averaged rate0 [M/s],4702.156614425932,2883.499700558089,2883.499700558089,1068.006804412988,1068.006804412988,1068.006804412988,4702.156614425932,4702.156614425932,1868.1965850597633,5557.019537169209,5557.019537169209,5557.019537169209,5557.019537169209,5557.019537169209,5557.019537169209,5557.019537169209,5557.019537169209,5557.019537169209,5557.019537169209,5557.019537169209,5557.019537169209,3484.141185264127,3484.141185264127,3484.141185264127,5557.019537169209,5557.019537169209,4060.7108579111855,5557.019537169209,5557.019537169209,5557.019537169209,2452.0327412276342,2452.0327412276342,2452.0327412276342,5557.019537169209,5557.019537169209,2857.804980276487,5557.019537169209,3022.5505696250966,3022.5505696250966,1119.4685092054617,1119.4685092054617,1119.4685092054617,5557.019537169209,5557.019537169209,1304.7226481518687,5557.019537169209,5557.019537169209,5557.019537169209,4215.3132755811985,4215.3132755811985,4215.3132755811985,5557.019537169209,5557.019537169209,4912.880341996635
Averaged rate1 [M/s],..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Averaged rate2 [M/s],624.5514475564056,382.9931794459978,382.9931794459978,141.85516357533257,141.85516357533257,141.85516357533257,624.5514475564056,624.5514475564056,248.1382431923648,4.214119973370234,4.214119973370234,4.214119973370234,4.214119973370234,4.214119973370234,4.214119973370234,4.214119973370234,4.214119973370234,4.214119973370234,4.214119973370234,4.214119973370234,4.214119973370234,2.642169756765482,2.642169756765482,2.642169756765482,4.214119973370234,4.214119973370234,3.079406616792653,4.214119973370234,4.214119973370234,4.214119973370234,1.859478823324227,1.859478823324227,1.859478823324227,4.214119973370234,4.214119973370234,2.167192857039143,4.214119973370234,2.2921263171349637,2.2921263171349637,0.8489397189711713,0.8489397189711713,0.8489397189711713,4.214119973370234,4.214119973370234,0.9894256686536957,4.214119973370234,4.214119973370234,4.214119973370234,3.1966480862308573,3.1966480862308573,3.1966480862308573,4.214119973370234,4.214119973370234,3.7256423227427637
Predict rate0 [M/s],423.19409529833393,3.8989097686805114,3.8989097686805114,3.6105665099345465,3.6105665099345465,3.6105665099345465,423.19409529833393,423.19409529833393,10.514494658907426,135.53706188217586,1.3804261272001723,1.3804261272001723,1.1930493754058977,1.1930493754058977,1.1930493754058977,77.79827352036897,241.60954509431352,6.894754097365014,129.2330124923072,0.8783648719142416,0.8783648719142416,0.6507360136811627,0.9759200943043251,2.7014754615029704,77.79827352036897,241.60954509431352,3.65898470843824,129.2330124923072,0.8027562030187273,0.8027562030187273,1.901214226331192,1.901214226331192,1.901214226331192,241.60954509431352,241.60954509431352,2.575079817033035,129.2330124923072,0.3610270064311841,0.3610270064311841,0.8679955239481958,0.8679955239481958,0.8679955239481958,241.60954509431352,241.60954509431352,1.175647178000239,132.3099889802193,1.4012504768138847,1.4012504768138847,3.346204572217697,3.346204572217697,3.346204572217697,241.60954509431352,241.60954509431352,4.549800775197805
Predict rate1 [M/s],..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Predict rate2 [M/s],624.5514475564058,30.64180320582059,30.64180320582059,28.372268931704053,28.372268931704053,28.372268931704053,624.5514475564058,624.5514475564058,248.1382431923649,4.214119973370235,0.7473977398473688,0.7473977398473688,0.6459008802550613,0.6459008802550613,0.6459008802550613,2.1070599866851176,4.214119973370235,4.214119973370235,4.214119973370235,0.7133904186147975,0.7133904186147975,0.35229328723349124,0.7926549133743501,2.6421697567654823,2.1070599866851176,4.214119973370235,3.079406616792654,4.214119973370235,0.6024735947939167,0.6024735947939167,1.8594788233242272,1.8594788233242272,1.8594788233242272,4.214119973370235,4.214119973370235,2.1671928570391428,4.214119973370235,0.27505759989996786,0.27505759989996786,0.8489397189711714,0.8489397189711714,0.8489397189711714,4.214119973370235,4.214119973370235,0.989425668653696,4.214119973370235,1.0357181429903008,1.0357181429903008,3.1966480862308577,3.1966480862308577,3.1966480862308577,4.214119973370235,4.214119973370235,3.7256423227427646
Backward rate0 [M/s],423.19409529833393,3.8989097686805114,3.8989097686805114,3.6105665099345465,3.6105665099345465,3.6105665099345465,423.19409529833393,423.19409529833393,10.514494658907426,135.53706188217586,1.3804261272001723,1.3804261272001723,1.1930493754058977,1.1930493754058977,1.1930493754058977,77.79827352036897,241.60954509431352,6.894754097365014,129.2330124923072,0.8783648719142416,0.8783648719142416,0.6507360136811627,0.9759200943043251,2.7014754615029704,77.79827352036897,241.60954509431352,3.65898470843824,129.2330124923072,0.8027562030187273,0.8027562030187273,1.901214226331192,1.901214226331192,1.901214226331192,241.60954509431352,241.60954509431352,2.575079817033035,129.2330124923072,0.3610270064311841,0.3610270064311841,0.8679955239481958,0.8679955239481958,0.8679955239481958,241.60954509431352,241.60954509431352,1.175647178000239,132.3099889802193,1.4012504768138847,1.4012504768138847,3.346204572217697,3.346204572217697,3.346204572217697,241.60954509431352,241.60954509431352,4.549800775197805
Backward rate1 [M/s],..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Backward rate2 [M/s],624.5514475564058,30.64180320582059,30.64180320582059,28.372268931704053,28.372268931704053,28.372268931704053,624.5514475564058,624.5514475564058,248.1382431923649,4.214119973370235,0.7473977398473688,0.7473977398473688,0.6459008802550613,0.6459008802550613,0.6459008802550613,2.1070599866851176,4.214119973370235,4.214119973370235,4.214119973370235,0.7133904186147975,0.7133904186147975,0.35229328723349124,0.7926549133743501,2.6421697567654823,2.1070599866851176,4.214119973370235,3.079406616792654,4.214119973370235,0.6024735947939167,0.6024735947939167,1.8594788233242272,1.8594788233242272,1.8594788233242272,4.214119973370235,4.214119973370235,2.1671928570391428,4.214119973370235,0.27505759989996786,0.27505759989996786,0.8489397189711714,0.8489397189711714,0.8489397189711714,4.214119973370235,4.214119973370235,0.989425668653696,4.214119973370235,1.0357181429903008,1.0357181429903008,3.1966480862308577,3.1966480862308577,3.1966480862308577,4.214119973370235,4.214119973370235,3.7256423227427646
-- Kernel Sizes --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
