,Ingest (Low) [blcoal] [spbf],ICAL (Low) [blcoal] [spbf],RCAL (Low) [blcoal] [spbf],DPrepA (Low) [blcoal] [spbf],DPrepA_Image (Low) [blcoal] [spbf],DPrepB (Low) [blcoal] [spbf],DPrepC (Low) [blcoal] [spbf],DPrepD (Low) [blcoal] [spbf],Fast_Img (Low) [blcoal] [spbf],Ingest (Mid1) [blcoal] [spbf],ICAL (Mid1) [blcoal] [spbf],RCAL (Mid1) [blcoal] [spbf],DPrepA (Mid1) [blcoal] [spbf],DPrepA_Image (Mid1) [blcoal] [spbf],DPrepB (Mid1) [blcoal] [spbf],DPrepC (Mid1) [blcoal] [spbf],DPrepD (Mid1) [blcoal] [spbf],Fast_Img (Mid1) [blcoal] [spbf],Ingest (Mid2) [blcoal] [spbf],ICAL (Mid2) [blcoal] [spbf],RCAL (Mid2) [blcoal] [spbf],DPrepA (Mid2) [blcoal] [spbf],DPrepA_Image (Mid2) [blcoal] [spbf],DPrepB (Mid2) [blcoal] [spbf],DPrepC (Mid2) [blcoal] [spbf],DPrepD (Mid2) [blcoal] [spbf],Fast_Img (Mid2) [blcoal] [spbf],Ingest (Mid5A) [blcoal] [spbf],ICAL (Mid5A) [blcoal] [spbf],RCAL (Mid5A) [blcoal] [spbf],DPrepA (Mid5A) [blcoal] [spbf],DPrepA_Image (Mid5A) [blcoal] [spbf],DPrepB (Mid5A) [blcoal] [spbf],DPrepC (Mid5A) [blcoal] [spbf],DPrepD (Mid5A) [blcoal] [spbf],Fast_Img (Mid5A) [blcoal] [spbf],Ingest (Mid5B) [blcoal] [spbf],ICAL (Mid5B) [blcoal] [spbf],RCAL (Mid5B) [blcoal] [spbf],DPrepA (Mid5B) [blcoal] [spbf],DPrepA_Image (Mid5B) [blcoal] [spbf],DPrepB (Mid5B) [blcoal] [spbf],DPrepC (Mid5B) [blcoal] [spbf],DPrepD (Mid5B) [blcoal] [spbf],Fast_Img (Mid5B) [blcoal] [spbf],Ingest (Mid5C) [blcoal] [spbf],ICAL (Mid5C) [blcoal] [spbf],RCAL (Mid5C) [blcoal] [spbf],DPrepA (Mid5C) [blcoal] [spbf],DPrepA_Image (Mid5C) [blcoal] [spbf],DPrepB (Mid5C) [blcoal] [spbf],DPrepC (Mid5C) [blcoal] [spbf],DPrepD (Mid5C) [blcoal] [spbf],Fast_Img (Mid5C) [blcoal] [spbf]
Frequencies predict de-grid2,65536.0,1929.9783292924083,1929.9783292924083,2382.4611407963093,1429.8657252918888,1429.8657252918888,65536.0,65536.0,4166.876025758605,65536.0,2034.5730199598029,2034.5730199598029,2009.4616148571042,2009.4616148571042,2009.4616148571042,65536.0,65536.0,5853.943663441757,65536.0,1479.5306525735034,1479.5306525735034,2739.607558487833,2739.607558487833,2739.607558487833,65536.0,65536.0,3192.9209452546934,65536.0,1561.7629739965976,1561.7629739965976,1928.0515355533043,1928.0515355533043,1928.0515355533043,65536.0,65536.0,2247.0797409596876,65536.0,713.0192098358275,713.0192098358275,880.2471903509299,880.2471903509299,880.2471903509299,65536.0,65536.0,1025.8985923202388,65536.0,2684.8369373752475,2684.8369373752475,3314.5272234667896,3314.5272234667896,3314.5272234667896,65536.0,65536.0,3862.9717642657424
Frequencies predict de-grid3,65536.0,2801.7404981711366,2801.7404981711366,3458.7107104119405,2075.6155109910283,2075.6155109910283,65536.0,65536.0,6049.543817415792,65536.0,3051.5849180597625,3051.5849180597625,3013.917810920462,3013.917810920462,3013.917810920462,65536.0,65536.0,8780.640856407961,65536.0,2219.14101176475,2219.14101176475,4109.256362339347,4109.256362339347,4109.256362339347,65536.0,65536.0,4789.226441112072,65536.0,2342.535959751262,2342.535959751262,2891.968800495013,2891.968800495013,2891.968800495013,65536.0,65536.0,3370.5111076432245,65536.0,1069.4788521775574,1069.4788521775574,1320.3208222098451,1320.3208222098451,1320.3208222098451,65536.0,65536.0,1538.7979247168228,65536.0,4027.071493366913,4027.071493366913,4971.606919841428,4971.606919841428,4971.606919841428,65536.0,65536.0,5794.273729429907
Frequencies predict de-grid4,65536.0,4100.1096457592,4100.1096457592,5061.635568840222,3037.370456849887,3037.370456849887,65536.0,65536.0,8853.517105553552,65536.0,5085.608694493264,5085.608694493264,5022.83018303477,5022.83018303477,5022.83018303477,65536.0,65536.0,14634.035235477146,65536.0,3698.3617214896512,3698.3617214896512,6848.5539653768465,6848.5539653768465,6848.5539653768465,65536.0,65536.0,7981.837428793979,65536.0,3904.0819272403155,3904.0819272403155,4819.803327119454,4819.803327119454,4819.803327119454,65536.0,65536.0,5617.3738382134225,65536.0,1782.3981349931155,1782.3981349931155,2200.4680844190366,2200.4680844190366,2200.4680844190366,65536.0,65536.0,2564.5965882148244,65536.0,6711.540598618702,6711.540598618702,8285.76630714385,8285.76630714385,8285.76630714385,65536.0,65536.0,9656.87765508817
Frequencies predict de-grid5,65536.0,5973.470817098378,5973.470817098378,7374.427128148128,4425.045413284439,4425.045413284439,65536.0,65536.0,12899.249980086895,65536.0,7119.632463393907,7119.632463393907,7031.742547520076,7031.742547520076,7031.742547520076,65536.0,65536.0,20487.429611910986,65536.0,5177.5824279175995,5177.5824279175995,9587.851566631676,9587.851566631676,9587.851566631676,65536.0,65536.0,11174.448414962055,65536.0,5465.62789320205,5465.62789320205,6747.637852514593,6747.637852514593,6747.637852514593,65536.0,65536.0,7864.236567728094,65536.0,2495.317417100678,2495.317417100678,3080.6153460537075,3080.6153460537075,3080.6153460537075,65536.0,65536.0,3590.395251217516,65536.0,9396.009701315503,9396.009701315503,11599.925692369377,11599.925692369377,11599.925692369377,65536.0,65536.0,13519.481578975125
Frequencies predict de-grid6,65536.0,8718.594098944057,8718.594098944057,10763.468209784225,6458.470076630774,6458.470076630774,65536.0,65536.0,18827.650619227432,65536.0,11187.679995031649,11187.679995031649,11049.567270263373,11049.567270263373,11049.567270263373,65536.0,65536.0,32194.218362539585,65536.0,8136.023838057545,8136.023838057545,15066.446767662303,15066.446767662303,15066.446767662303,65536.0,65536.0,17559.670386028447,65536.0,8588.719823841986,8588.719823841986,10603.30690224929,10603.30690224929,10603.30690224929,65536.0,65536.0,12357.962025880577,65536.0,3921.1559807232757,3921.1559807232757,4840.909868830683,4840.909868830683,4840.909868830683,65536.0,65536.0,5641.992576805486,65536.0,14764.947904614515,14764.947904614515,18228.244461150298,18228.244461150298,18228.244461150298,65536.0,65536.0,21244.689425282002
Frequencies predict de-grid7,65536.0,14839.477070095914,14839.477070095914,18320.113846845565,10992.457471761212,10992.457471761212,65536.0,65536.0,32046.381763758778,65536.0,15255.727523945518,15255.727523945518,15067.391990198219,15067.391990198219,15067.391990198219,65536.0,65536.0,43901.00711260044,65536.0,11094.465247025146,11094.465247025146,20545.041968064605,20545.041968064605,20545.041968064605,65536.0,65536.0,23944.89235654539,65536.0,11711.811753963559,11711.811753963559,14458.975951528024,14458.975951528024,14458.975951528024,65536.0,65536.0,16851.68748361234,65536.0,5346.994544082644,5346.994544082644,6601.204391408641,6601.204391408641,6601.204391408641,65536.0,65536.0,7693.589902261288,65536.0,20133.886106982565,20133.886106982565,24856.56322909094,24856.56322909094,24856.56322909094,65536.0,65536.0,28969.89727092497
Frequencies predict de-grid8,,,,,,,,,,65536.0,18306.763169934395,18306.763169934395,18080.76052947859,18080.76052947859,18080.76052947859,65536.0,65536.0,52681.09867435777,65536.0,13313.296303445573,13313.296303445573,24653.988368231738,24653.988368231738,24653.988368231738,65536.0,65536.0,28733.8088344391,65536.0,14054.130701366032,14054.130701366032,17350.727738383684,17350.727738383684,17350.727738383684,65536.0,65536.0,20221.98157672374,65536.0,6416.373466571292,6416.373466571292,7921.425283300245,7921.425283300245,7921.425283300245,65536.0,65536.0,9232.287896301332,65536.0,24160.589758491646,24160.589758491646,29827.802305074,29827.802305074,29827.802305074,65536.0,65536.0,34763.803155122936
Frequencies predict de-grid9,,,,,,,,,,65536.0,22374.810697404097,22374.810697404097,22098.585247986757,22098.585247986757,22098.585247986757,65536.0,65536.0,64387.887423621025,65536.0,16271.737711798904,16271.737711798904,30132.583568244918,30132.583568244918,30132.583568244918,65536.0,65536.0,35119.03080474535,65536.0,17177.22263126097,17177.22263126097,21206.396787594203,21206.396787594203,21206.396787594203,65536.0,65536.0,24715.707034426418,65536.0,7842.212029786747,7842.212029786747,9681.719805811686,9681.719805811686,9681.719805811686,65536.0,65536.0,11283.885221562772,65536.0,29529.527960545445,29529.527960545445,36456.12107261481,36456.12107261481,36456.12107261481,65536.0,65536.0,42489.01100007879
Frequencies predict de-grid10,,,,,,,,,,65536.0,26442.85822453133,26442.85822453133,26116.409966266117,26116.409966266117,26116.409966266117,65536.0,65536.0,65536.0,65536.0,19230.1791200106,19230.1791200106,35611.17876840851,35611.17876840851,35611.17876840851,65536.0,65536.0,41504.25277471908,65536.0,20300.314560977407,20300.314560977407,25062.065836560167,25062.065836560167,25062.065836560167,65536.0,65536.0,29209.432492013344,65536.0,9268.050593015527,9268.050593015527,11442.014328212696,11442.014328212696,11442.014328212696,65536.0,65536.0,13335.48254691276,65536.0,34898.46616213159,34898.46616213159,43084.43984028982,43084.43984028982,43084.43984028982,65536.0,65536.0,50214.21884546187
Frequencies predict de-grid11,,,,,,,,,,65536.0,30510.905751541883,30510.905751541883,30134.234684264968,30134.234684264968,30134.234684264968,65536.0,65536.0,65536.0,65536.0,22188.620528023996,22188.620528023996,41089.773967896894,41089.773967896894,41089.773967896894,65536.0,65536.0,47889.47474523953,65536.0,23423.406490697515,23423.406490697515,28917.734885444417,28917.734885444417,28917.734885444417,65536.0,65536.0,33703.157949091255,65536.0,10693.889156165913,10693.889156165913,13202.3088507373,13202.3088507373,13202.3088507373,65536.0,65536.0,15387.079872106855,65536.0,40267.40436417272,40267.40436417272,49712.75860750632,49712.75860750632,49712.75860750632,65536.0,65536.0,57939.42669078791
Frequencies total,65536.0,49462.65340286811,49462.65340286811,18320.11384684556,18320.11384684556,18320.11384684556,65536.0,65536.0,32046.381763758778,65536.0,65536.0,65536.0,65536.0,65536.0,65536.0,65536.0,65536.0,65536.0,65536.0,65536.0,65536.0,41089.773967896894,41089.773967896894,41089.773967896894,65536.0,65536.0,47889.47474523953,65536.0,65536.0,65536.0,28917.73488544442,28917.73488544442,28917.73488544442,65536.0,65536.0,33703.15794909126,65536.0,35646.06401075511,35646.06401075511,13202.3088507373,13202.3088507373,13202.3088507373,65536.0,65536.0,15387.079872106855,65536.0,65536.0,65536.0,49712.75860750633,49712.75860750633,49712.75860750633,65536.0,65536.0,57939.42669078791
Frequencies backward kernels0,6965.43862281431,294.56954840297857,294.5695484018277,294.50414792163826,293.4840938765472,293.29345133129806,595.6315696562293,13537.461113775895,568.4362556970387,6535.104859086754,249.41568611877548,249.41568623029715,248.57191567763044,248.7535018843361,248.57191569078472,456.30540110585275,11909.018326105532,320.9447391063214,1803.49588483093,140.81565415172076,140.81565415167833,140.99982689422134,141.39148590530334,140.9998268221562,257.2055557513352,3286.4070183868507,181.06580428946253,411.37818646118035,98.48455757086255,98.48455759352765,98.20749428530287,98.3272539255874,98.19702616367215,179.84422170266876,749.510569799473,126.76079324381075,108.7546134826685,45.34000811539216,45.34000811541035,45.21751322259069,45.270400134352606,45.21287118633865,85.84301830065063,198.1105151818147,58.37042676227166,658.6323714193409,166.66809123938333,166.66809123935832,166.33216878604276,166.47880356424227,166.32009073051697,304.8000392997567,1199.9786170230032,214.8627280819143
Frequencies backward kernels1,9312.784684896713,295.8390135448284,295.83901354282426,295.72529820108934,293.94951624922174,293.6171959856731,615.2607403921612,18099.881753647216,568.7191275714604,8986.551469016284,250.69147605777158,250.69147626186142,249.14538278348053,249.4784413507197,249.14538280760004,460.4700931856898,16376.495217053138,321.1775679609643,2465.1314922041943,141.59517229569084,141.59517229561223,141.93192021578727,142.64693275144353,141.93192008407976,259.320873041804,4492.161107768407,181.0986895150543,552.913010864576,98.94349880112907,98.94349884263032,98.43571782773687,98.65533406511197,98.41651207828845,181.1329097735586,1007.4413462597746,126.76322321000433,141.92211651754783,45.54293047698355,45.542930477015666,45.31840317991488,45.41539726675415,45.30988582106601,88.86567166530266,258.55443045554637,58.37075511939606,883.6403917032022,167.22484110589127,167.22484110584082,166.6086488857928,166.87773532088477,166.58647729114097,306.9507446734627,1610.0295941046502,214.8663821777743
Frequencies backward kernels2,12588.334561202259,298.12743367111585,298.12743366757917,297.9270851101971,294.79140696987963,294.20314548387114,649.3877437174549,24466.406326993965,569.622148463563,11285.144701150904,252.19560481189205,252.19560512457372,249.82336498003454,250.33499764843745,249.82336501709588,465.36038006102933,20565.414571817124,321.63094464022424,3081.9726616349126,142.5138194228564,142.51381942273323,143.0291859098636,144.12146647423694,143.029185708412,261.8070001691279,5616.2825362524845,181.16275284055416,684.988123035448,99.48482712606898,99.48482718967838,98.70553102632566,99.04281847520224,98.67601747129258,182.64912202189024,1248.1329006749827,126.76795654369104,173.39071856467706,45.78232465588328,45.78232465593429,45.43768913508732,45.586671015652,45.42459921775646,92.32456021246341,315.90229956567913,58.37139467467777,1093.7803691186466,167.88239713759614,167.88239713751992,166.93571766539563,167.34933239105135,166.901623433681,309.4814471007824,1992.9852985756581,214.87349993375022
Frequencies backward kernels3,16942.36379799136,302.0272468815797,302.0272468754675,301.6806306793074,296.23486648699543,295.20883816445075,704.3642373650802,32929.117993918495,572.3471355203595,15598.826171491737,255.75744305794524,255.75744362535173,251.4370864731155,252.37151297683857,251.43708654087308,476.85758730193544,28426.59834025773,323.4898038917681,4231.545704343195,144.6875495328324,144.68754953261586,145.620514675337,147.58961122098898,145.62051431114716,267.66136705915306,7711.24596695844,181.42596454196993,930.2882700105453,100.76777788267033,100.76777799824565,99.34771617208345,99.96337808374417,99.29376796332247,186.22630635158714,1695.1639377638774,126.78740920165475,232.37595802553636,46.34988088122389,46.34988088131419,45.721650410655485,45.99367093456774,45.69771760704855,100.12417479260733,423.3960455988922,58.37402281394203,1484.2025927121103,169.44456390297,169.44456390283196,167.71510348712863,168.4716383504707,167.65267925401656,315.45328475282315,2704.4844692194742,214.9027516495355
Frequencies backward kernels4,23016.04974033832,308.93035374549845,308.9303537349038,308.32894531899893,298.817093453239,297.01134507437223,794.0265767743975,44734.24150487495,580.9235154001583,23570.993753474908,264.56582092715877,264.56582211059344,255.4772868966433,257.45643873870625,255.47728704041992,504.8257594945289,42954.9483909275,332.9430346251011,6333.876974677991,150.05352326296997,150.05352326251221,151.98853713152027,156.0342119787576,151.98853637850968,281.9539881988488,11542.500677047814,182.78034482061048,1374.9061185830358,103.94671219180212,103.94671243351145,100.95540435311749,102.25760057075316,100.84089974373798,194.99712669293243,2505.4283510725713,126.88779493556193,339.78972696741937,47.75731158898462,47.75731158917891,46.4328328146414,47.008598081509255,46.38200614965734,117.62393600258393,619.1451657356973,58.38758544413698,2191.858115983332,173.3377360585382,173.33773605824928,169.67207030584046,171.28038175968481,169.53902487122667,330.10209138101646,3994.104507166983,215.05370784657586
Frequencies backward kernels5,31255.193681948327,320.633567139897,320.63356712189386,319.6115156994235,303.27292873184524,300.1320260191702,930.424855234283,60748.258825710844,606.6073626612161,31041.01726995775,275.00940761466336,275.00940950473466,260.356231868127,263.5716022471121,260.3562321022487,537.2379723478417,56568.19916960008,353.1415823259769,8283.442756222714,156.39929877902094,156.39929877829667,159.4714372142837,165.8329895166176,159.471436022617,298.5978543411774,15095.358017627677,185.76512484910464,1782.7273726736255,107.72648946293944,107.72648985011026,102.8966225614527,105.00886410051199,102.7101440847187,205.27110531406086,3248.6352457018106,127.11108348482301,438.2937608458435,49.43270639076729,49.43270639107551,47.292106721772214,48.22679555568226,47.209276029588146,136.1290549348401,798.6573308752038,58.417768034248624,2840.766890432387,178.00636287802766,178.00636287756097,172.0459627783961,174.67013445874574,171.8282290316252,347.27212457256695,5176.665420899425,215.3895132367963
Frequencies backward kernels6,42656.23431852444,340.4081862730479,340.40818624305905,370.06972155646537,311.0604092916883,311.0604092916883,1133.1783661369661,65536.0,680.8234890771128,45139.00928078515,299.10095175988755,299.10095519539925,271.95320851696874,278.00469050885044,271.9532089597162,609.5754936025683,65536.0,433.4849908184258,11922.924818093803,170.98030818442422,170.9803081831201,176.5022074971455,187.73963285771242,176.50220536801592,335.9919050175744,21727.89162303642,198.78195176314279,2534.2606542131684,116.48432160566833,116.48432231344351,107.50986240131111,111.47192708079581,107.15705467392014,228.54745101374738,4618.217414179959,128.12012201168568,619.27777307043,53.32175546005969,53.32175546062613,49.336406124831186,51.092713085919414,49.17946198687279,173.4628356861504,1128.4796827102862,58.5545405954349,4036.0280818077294,188.9730892509378,188.97308925006817,177.73331505973002,182.7188454123782,177.31687449076895,386.2069224289061,7354.890196921038,216.90772303582705
Frequencies backward kernels7,65536.0,469.7093091785,469.7093091785,583.674984463602,374.57333542095876,374.57333542095876,1572.6878209989156,65536.0,1011.1921537914995,58555.43751499453,325.81503873770197,325.81504377448283,285.3142329003052,294.47622910796605,285.314233573839,686.8669218090901,65536.0,565.3823411269022,15349.737941181267,187.07301045559268,187.07301045368123,195.09270234411008,211.18911068036732,195.09269926703806,376.2311307802745,27972.86077373115,223.42910514562718,3232.2878913223817,126.24742695618056,126.24742799901615,112.82337923979664,118.80251202590037,112.28642600198177,253.82511619801022,5890.2910289908,130.18767983115583,786.652713208462,57.66695324990711,57.66695325074285,51.69459407351121,54.3495403738067,51.45537413246133,209.96043269093772,1433.50108170211,58.83693660152683,5145.589342573645,201.4111737313514,201.41117373004613,184.35815526984408,191.97848815030565,183.71718765379185,428.5318216012365,9376.936799901678,220.02242511280556
